RUN	basic.ListarAnuncios2	listaranuncios2	1603202634026	teste	3.0.2
USER	ListarAnuncios2	1	START	1603202636367	1603202636367
REQUEST	1		request_0	1603202636392	1603202641806	OK	 
REQUEST	1		request_1	1603202657110	1603202662150	OK	 
REQUEST	1		request_3	1603202657112	1603202662312	OK	 
REQUEST	1		request_4	1603202657114	1603202662313	OK	 
REQUEST	1		request_20	1603202647039	1603202662326	OK	 
REQUEST	1		request_21	1603202652072	1603202662336	OK	 
REQUEST	1		request_7	1603202662141	1603202662337	OK	 
REQUEST	1		request_2	1603202657115	1603202662350	OK	 
REQUEST	1		request_18	1603202662142	1603202662355	OK	 
REQUEST	1		css?family=Montserrat:700,500,400,300,600&display=swap	1603202657106	1603202662454	OK	 
REQUEST	1		css?family=Cantarell:700,500,400,300,600&display=swap	1603202657108	1603202662477	OK	 
REQUEST	1		request_14	1603202641911	1603202662479	OK	 
REQUEST	1		css?family=Ubuntu:700,500,400,300,600&display=swap	1603202657105	1603202662641	OK	 
REQUEST	1		css?family=Roboto:700,500,400,300,600&display=swap	1603202652074	1603202662788	OK	 
REQUEST	1		request_27	1603202663823	1603202663870	OK	 
REQUEST	1		request_27 Redirect 1	1603202663874	1603202663913	OK	 
REQUEST	1		request_33	1603202663933	1603202663959	OK	 
REQUEST	1		request_43	1603202663930	1603202663960	OK	 
REQUEST	1		request_44	1603202663931	1603202663961	OK	 
REQUEST	1		request_29	1603202663932	1603202663962	OK	 
REQUEST	1		request_34	1603202663929	1603202663965	OK	 
REQUEST	1		request_39	1603202663933	1603202663966	OK	 
REQUEST	1		request_31	1603202663935	1603202663969	OK	 
REQUEST	1		request_32	1603202663935	1603202663973	OK	 
REQUEST	1		request_36	1603202663936	1603202663990	OK	 
REQUEST	1		icon?family=Material+Icons|Material+Icons+Outlined	1603202663931	1603202664028	OK	 
REQUEST	1		request_40	1603202663934	1603202664040	OK	 
REQUEST	1		request_37	1603202663937	1603202664109	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1		request_38	1603202663929	1603202664407	OK	 
REQUEST	1		request_49	1603202671414	1603202671466	OK	 
REQUEST	1		request_51	1603202671475	1603202671505	OK	 
