RUN	basic.ListarAnuncios2	listaranuncios2	1603204040761	teste	3.0.2
USER	ListarAnuncios2	1	START	1603204043117	1603204043117
USER	ListarAnuncios2	2	START	1603204043149	1603204043149
USER	ListarAnuncios2	3	START	1603204043150	1603204043150
USER	ListarAnuncios2	4	START	1603204043151	1603204043151
USER	ListarAnuncios2	5	START	1603204043152	1603204043152
USER	ListarAnuncios2	6	START	1603204043153	1603204043153
USER	ListarAnuncios2	7	START	1603204043153	1603204043153
USER	ListarAnuncios2	8	START	1603204043154	1603204043154
USER	ListarAnuncios2	9	START	1603204043155	1603204043155
USER	ListarAnuncios2	10	START	1603204043156	1603204043156
USER	ListarAnuncios2	11	START	1603204043156	1603204043156
USER	ListarAnuncios2	12	START	1603204043157	1603204043157
USER	ListarAnuncios2	13	START	1603204043158	1603204043158
USER	ListarAnuncios2	14	START	1603204043158	1603204043158
USER	ListarAnuncios2	15	START	1603204043159	1603204043159
USER	ListarAnuncios2	16	START	1603204043160	1603204043160
USER	ListarAnuncios2	17	START	1603204043160	1603204043160
USER	ListarAnuncios2	18	START	1603204043161	1603204043161
USER	ListarAnuncios2	19	START	1603204043161	1603204043161
USER	ListarAnuncios2	20	START	1603204043161	1603204043161
USER	ListarAnuncios2	21	START	1603204043162	1603204043162
USER	ListarAnuncios2	22	START	1603204043162	1603204043162
USER	ListarAnuncios2	23	START	1603204043163	1603204043163
USER	ListarAnuncios2	24	START	1603204043163	1603204043163
USER	ListarAnuncios2	25	START	1603204043163	1603204043163
USER	ListarAnuncios2	26	START	1603204043164	1603204043164
USER	ListarAnuncios2	27	START	1603204043164	1603204043164
USER	ListarAnuncios2	28	START	1603204043165	1603204043165
USER	ListarAnuncios2	29	START	1603204043165	1603204043165
USER	ListarAnuncios2	30	START	1603204043166	1603204043166
USER	ListarAnuncios2	31	START	1603204043166	1603204043166
USER	ListarAnuncios2	32	START	1603204043167	1603204043167
USER	ListarAnuncios2	33	START	1603204043167	1603204043167
USER	ListarAnuncios2	34	START	1603204043168	1603204043168
USER	ListarAnuncios2	35	START	1603204043168	1603204043168
USER	ListarAnuncios2	36	START	1603204043168	1603204043168
USER	ListarAnuncios2	37	START	1603204043169	1603204043169
USER	ListarAnuncios2	38	START	1603204043169	1603204043169
USER	ListarAnuncios2	39	START	1603204043170	1603204043170
USER	ListarAnuncios2	40	START	1603204043170	1603204043170
USER	ListarAnuncios2	41	START	1603204043171	1603204043171
USER	ListarAnuncios2	42	START	1603204043171	1603204043171
