RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602866386237	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602866388550	1602866388550
USER	AcessoMercadoAzul1	2	START	1602866388645	1602866388645
USER	AcessoMercadoAzul1	3	START	1602866388705	1602866388705
USER	AcessoMercadoAzul1	4	START	1602866388765	1602866388765
USER	AcessoMercadoAzul1	5	START	1602866388825	1602866388825
USER	AcessoMercadoAzul1	6	START	1602866388875	1602866388875
USER	AcessoMercadoAzul1	7	START	1602866388935	1602866388935
USER	AcessoMercadoAzul1	8	START	1602866388995	1602866388995
USER	AcessoMercadoAzul1	9	START	1602866389055	1602866389055
USER	AcessoMercadoAzul1	10	START	1602866389115	1602866389115
USER	AcessoMercadoAzul1	11	START	1602866389175	1602866389175
USER	AcessoMercadoAzul1	12	START	1602866389235	1602866389235
USER	AcessoMercadoAzul1	13	START	1602866389294	1602866389294
USER	AcessoMercadoAzul1	14	START	1602866389345	1602866389345
USER	AcessoMercadoAzul1	15	START	1602866389405	1602866389405
USER	AcessoMercadoAzul1	16	START	1602866389465	1602866389465
USER	AcessoMercadoAzul1	17	START	1602866389525	1602866389525
USER	AcessoMercadoAzul1	18	START	1602866389585	1602866389585
USER	AcessoMercadoAzul1	19	START	1602866389645	1602866389645
USER	AcessoMercadoAzul1	20	START	1602866389705	1602866389705
USER	AcessoMercadoAzul1	21	START	1602866389765	1602866389765
USER	AcessoMercadoAzul1	22	START	1602866389825	1602866389825
USER	AcessoMercadoAzul1	23	START	1602866389875	1602866389875
USER	AcessoMercadoAzul1	24	START	1602866389935	1602866389935
USER	AcessoMercadoAzul1	25	START	1602866389995	1602866389995
USER	AcessoMercadoAzul1	26	START	1602866390055	1602866390055
USER	AcessoMercadoAzul1	27	START	1602866390115	1602866390115
USER	AcessoMercadoAzul1	28	START	1602866390175	1602866390175
USER	AcessoMercadoAzul1	29	START	1602866390235	1602866390235
USER	AcessoMercadoAzul1	30	START	1602866390295	1602866390295
USER	AcessoMercadoAzul1	31	START	1602866390345	1602866390345
USER	AcessoMercadoAzul1	32	START	1602866390405	1602866390405
USER	AcessoMercadoAzul1	33	START	1602866390465	1602866390465
USER	AcessoMercadoAzul1	34	START	1602866390525	1602866390525
USER	AcessoMercadoAzul1	35	START	1602866390585	1602866390585
USER	AcessoMercadoAzul1	36	START	1602866390626	1602866390626
USER	AcessoMercadoAzul1	37	START	1602866390685	1602866390685
USER	AcessoMercadoAzul1	38	START	1602866390745	1602866390745
USER	AcessoMercadoAzul1	39	START	1602866390805	1602866390805
USER	AcessoMercadoAzul1	40	START	1602866390875	1602866390875
USER	AcessoMercadoAzul1	41	START	1602866390935	1602866390935
USER	AcessoMercadoAzul1	42	START	1602866390995	1602866390995
USER	AcessoMercadoAzul1	43	START	1602866391055	1602866391055
USER	AcessoMercadoAzul1	44	START	1602866391125	1602866391125
USER	AcessoMercadoAzul1	45	START	1602866391185	1602866391185
USER	AcessoMercadoAzul1	46	START	1602866391245	1602866391245
USER	AcessoMercadoAzul1	47	START	1602866391305	1602866391305
USER	AcessoMercadoAzul1	48	START	1602866391375	1602866391375
USER	AcessoMercadoAzul1	49	START	1602866391435	1602866391435
USER	AcessoMercadoAzul1	50	START	1602866391495	1602866391495
USER	AcessoMercadoAzul1	51	START	1602866391555	1602866391555
USER	AcessoMercadoAzul1	52	START	1602866391615	1602866391615
USER	AcessoMercadoAzul1	53	START	1602866391675	1602866391675
USER	AcessoMercadoAzul1	54	START	1602866391735	1602866391735
USER	AcessoMercadoAzul1	55	START	1602866391795	1602866391795
USER	AcessoMercadoAzul1	56	START	1602866391855	1602866391855
USER	AcessoMercadoAzul1	57	START	1602866391915	1602866391915
USER	AcessoMercadoAzul1	58	START	1602866391975	1602866391975
USER	AcessoMercadoAzul1	59	START	1602866392024	1602866392024
USER	AcessoMercadoAzul1	60	START	1602866392085	1602866392085
USER	AcessoMercadoAzul1	61	START	1602866392146	1602866392146
USER	AcessoMercadoAzul1	62	START	1602866392205	1602866392205
USER	AcessoMercadoAzul1	63	START	1602866392265	1602866392265
USER	AcessoMercadoAzul1	64	START	1602866392325	1602866392325
USER	AcessoMercadoAzul1	65	START	1602866392385	1602866392385
USER	AcessoMercadoAzul1	66	START	1602866392446	1602866392446
USER	AcessoMercadoAzul1	67	START	1602866392505	1602866392505
USER	AcessoMercadoAzul1	68	START	1602866392555	1602866392555
USER	AcessoMercadoAzul1	69	START	1602866392615	1602866392615
USER	AcessoMercadoAzul1	70	START	1602866392674	1602866392674
USER	AcessoMercadoAzul1	71	START	1602866392735	1602866392735
USER	AcessoMercadoAzul1	72	START	1602866392795	1602866392795
USER	AcessoMercadoAzul1	73	START	1602866392855	1602866392855
USER	AcessoMercadoAzul1	74	START	1602866392915	1602866392915
USER	AcessoMercadoAzul1	75	START	1602866392975	1602866392975
USER	AcessoMercadoAzul1	76	START	1602866393025	1602866393025
USER	AcessoMercadoAzul1	77	START	1602866393085	1602866393085
USER	AcessoMercadoAzul1	78	START	1602866393145	1602866393145
USER	AcessoMercadoAzul1	79	START	1602866393205	1602866393205
USER	AcessoMercadoAzul1	80	START	1602866393265	1602866393265
USER	AcessoMercadoAzul1	81	START	1602866393325	1602866393325
USER	AcessoMercadoAzul1	82	START	1602866393385	1602866393385
USER	AcessoMercadoAzul1	83	START	1602866393445	1602866393445
USER	AcessoMercadoAzul1	84	START	1602866393505	1602866393505
USER	AcessoMercadoAzul1	85	START	1602866393555	1602866393555
USER	AcessoMercadoAzul1	86	START	1602866393625	1602866393625
USER	AcessoMercadoAzul1	87	START	1602866393685	1602866393685
USER	AcessoMercadoAzul1	88	START	1602866393745	1602866393745
USER	AcessoMercadoAzul1	89	START	1602866393805	1602866393805
USER	AcessoMercadoAzul1	90	START	1602866393875	1602866393875
USER	AcessoMercadoAzul1	91	START	1602866393934	1602866393934
USER	AcessoMercadoAzul1	92	START	1602866393997	1602866393997
USER	AcessoMercadoAzul1	93	START	1602866394055	1602866394055
USER	AcessoMercadoAzul1	94	START	1602866394125	1602866394125
USER	AcessoMercadoAzul1	95	START	1602866394185	1602866394185
USER	AcessoMercadoAzul1	96	START	1602866394245	1602866394245
USER	AcessoMercadoAzul1	97	START	1602866394305	1602866394305
REQUEST	7		request_0	1602866388936	1602866394265	OK	 
REQUEST	12		request_0	1602866389235	1602866394270	OK	 
REQUEST	5		request_0	1602866388826	1602866394272	OK	 
REQUEST	8		request_0	1602866388996	1602866394270	OK	 
REQUEST	84		request_0	1602866393505	1602866394299	OK	 
REQUEST	29		request_0	1602866390236	1602866394270	OK	 
REQUEST	9		request_0	1602866389056	1602866394271	OK	 
REQUEST	11		request_0	1602866389176	1602866394270	OK	 
REQUEST	48		request_0	1602866391375	1602866394265	OK	 
REQUEST	47		request_0	1602866391305	1602866394265	OK	 
REQUEST	34		request_0	1602866390526	1602866394265	OK	 
REQUEST	10		request_0	1602866389116	1602866394271	OK	 
REQUEST	14		request_0	1602866389346	1602866394270	OK	 
REQUEST	22		request_0	1602866389826	1602866394327	OK	 
USER	AcessoMercadoAzul1	98	START	1602866394375	1602866394375
USER	AcessoMercadoAzul1	99	START	1602866394435	1602866394435
USER	AcessoMercadoAzul1	100	START	1602866394495	1602866394495
REQUEST	97		request_0	1602866394305	1602866394498	OK	 
REQUEST	67		request_0	1602866392506	1602866394520	OK	 
USER	AcessoMercadoAzul1	101	START	1602866394555	1602866394555
USER	AcessoMercadoAzul1	102	START	1602866394615	1602866394615
USER	AcessoMercadoAzul1	103	START	1602866394675	1602866394675
USER	AcessoMercadoAzul1	104	START	1602866394735	1602866394735
USER	AcessoMercadoAzul1	105	START	1602866394795	1602866394795
USER	AcessoMercadoAzul1	106	START	1602866394855	1602866394855
USER	AcessoMercadoAzul1	107	START	1602866394915	1602866394915
USER	AcessoMercadoAzul1	108	START	1602866394975	1602866394975
USER	AcessoMercadoAzul1	109	START	1602866395025	1602866395025
USER	AcessoMercadoAzul1	110	START	1602866395085	1602866395085
USER	AcessoMercadoAzul1	111	START	1602866395145	1602866395145
USER	AcessoMercadoAzul1	112	START	1602866395205	1602866395205
USER	AcessoMercadoAzul1	113	START	1602866395265	1602866395265
USER	AcessoMercadoAzul1	114	START	1602866395325	1602866395325
USER	AcessoMercadoAzul1	115	START	1602866395385	1602866395385
USER	AcessoMercadoAzul1	116	START	1602866395445	1602866395445
USER	AcessoMercadoAzul1	117	START	1602866395505	1602866395505
USER	AcessoMercadoAzul1	118	START	1602866395554	1602866395554
USER	AcessoMercadoAzul1	119	START	1602866395615	1602866395615
USER	AcessoMercadoAzul1	120	START	1602866395675	1602866395675
USER	AcessoMercadoAzul1	121	START	1602866395735	1602866395735
USER	AcessoMercadoAzul1	122	START	1602866395795	1602866395795
USER	AcessoMercadoAzul1	123	START	1602866395855	1602866395855
USER	AcessoMercadoAzul1	124	START	1602866395915	1602866395915
USER	AcessoMercadoAzul1	125	START	1602866395975	1602866395975
USER	AcessoMercadoAzul1	126	START	1602866396025	1602866396025
USER	AcessoMercadoAzul1	127	START	1602866396085	1602866396085
USER	AcessoMercadoAzul1	128	START	1602866396145	1602866396145
USER	AcessoMercadoAzul1	129	START	1602866396205	1602866396205
USER	AcessoMercadoAzul1	130	START	1602866396265	1602866396265
USER	AcessoMercadoAzul1	131	START	1602866396326	1602866396326
USER	AcessoMercadoAzul1	132	START	1602866396385	1602866396385
USER	AcessoMercadoAzul1	133	START	1602866396445	1602866396445
USER	AcessoMercadoAzul1	134	START	1602866396505	1602866396505
USER	AcessoMercadoAzul1	135	START	1602866396555	1602866396555
USER	AcessoMercadoAzul1	136	START	1602866396625	1602866396625
USER	AcessoMercadoAzul1	137	START	1602866396685	1602866396685
USER	AcessoMercadoAzul1	138	START	1602866396745	1602866396745
USER	AcessoMercadoAzul1	139	START	1602866396805	1602866396805
USER	AcessoMercadoAzul1	140	START	1602866396875	1602866396875
USER	AcessoMercadoAzul1	141	START	1602866396935	1602866396935
USER	AcessoMercadoAzul1	142	START	1602866396995	1602866396995
USER	AcessoMercadoAzul1	143	START	1602866397055	1602866397055
USER	AcessoMercadoAzul1	144	START	1602866397125	1602866397125
USER	AcessoMercadoAzul1	145	START	1602866397185	1602866397185
USER	AcessoMercadoAzul1	146	START	1602866397245	1602866397245
USER	AcessoMercadoAzul1	147	START	1602866397305	1602866397305
USER	AcessoMercadoAzul1	148	START	1602866397375	1602866397375
USER	AcessoMercadoAzul1	149	START	1602866397435	1602866397435
USER	AcessoMercadoAzul1	150	START	1602866397495	1602866397495
USER	AcessoMercadoAzul1	151	START	1602866397555	1602866397555
USER	AcessoMercadoAzul1	152	START	1602866397615	1602866397615
USER	AcessoMercadoAzul1	153	START	1602866397675	1602866397675
USER	AcessoMercadoAzul1	154	START	1602866397735	1602866397735
USER	AcessoMercadoAzul1	155	START	1602866397794	1602866397794
USER	AcessoMercadoAzul1	156	START	1602866397855	1602866397855
USER	AcessoMercadoAzul1	157	START	1602866397915	1602866397915
USER	AcessoMercadoAzul1	158	START	1602866397975	1602866397975
USER	AcessoMercadoAzul1	159	START	1602866398025	1602866398025
USER	AcessoMercadoAzul1	160	START	1602866398085	1602866398085
USER	AcessoMercadoAzul1	161	START	1602866398145	1602866398145
USER	AcessoMercadoAzul1	162	START	1602866398205	1602866398205
USER	AcessoMercadoAzul1	163	START	1602866398264	1602866398264
USER	AcessoMercadoAzul1	164	START	1602866398325	1602866398325
USER	AcessoMercadoAzul1	165	START	1602866398385	1602866398385
USER	AcessoMercadoAzul1	166	START	1602866398445	1602866398445
USER	AcessoMercadoAzul1	167	START	1602866398505	1602866398505
USER	AcessoMercadoAzul1	168	START	1602866398555	1602866398555
USER	AcessoMercadoAzul1	169	START	1602866398615	1602866398615
USER	AcessoMercadoAzul1	170	START	1602866398674	1602866398674
USER	AcessoMercadoAzul1	171	START	1602866398735	1602866398735
USER	AcessoMercadoAzul1	172	START	1602866398795	1602866398795
USER	AcessoMercadoAzul1	173	START	1602866398855	1602866398855
USER	AcessoMercadoAzul1	174	START	1602866398915	1602866398915
USER	AcessoMercadoAzul1	175	START	1602866398975	1602866398975
USER	AcessoMercadoAzul1	176	START	1602866399025	1602866399025
USER	AcessoMercadoAzul1	177	START	1602866399085	1602866399085
USER	AcessoMercadoAzul1	178	START	1602866399145	1602866399145
