RUN	basic.ListarAnuncios	listaranuncios	1603488767763	teste	3.0.2
REQUEST	1		req_duvidas	1603488804306	1603488819942	OK	 
REQUEST	127		Gerar Token	1603488812136	1603488819942	OK	 
REQUEST	32		req_listar_filhos_ativos	1603488804306	1603488819999	OK	 
REQUEST	144		Gerar Token	1603488817796	1603488820018	OK	 
USER	ListarAnuncios3	151	START	1603488820136	1603488820136
REQUEST	48		request_13	1603488806068	1603488820170	OK	 
REQUEST	86		request_3	1603488814041	1603488820432	OK	 
REQUEST	86		request_4	1603488814041	1603488820452	OK	 
USER	ListarAnuncios3	152	START	1603488820466	1603488820466
REQUEST	71		request_8	1603488819816	1603488820716	OK	 
REQUEST	80		request_0	1603488801875	1603488820716	OK	 
USER	ListarAnuncios3	153	START	1603488820795	1603488820795
REQUEST	70		request_13	1603488811936	1603488820836	OK	 
REQUEST	54		req_listar_filhos_ativos	1603488806790	1603488820926	OK	 
REQUEST	1		req_listar_filhos_ativos	1603488804306	1603488820926	OK	 
USER	ListarAnuncios3	154	START	1603488821135	1603488821135
USER	ListarAnuncios3	155	START	1603488821465	1603488821465
REQUEST	77		request_1	1603488818823	1603488821602	OK	 
REQUEST	82		request_1	1603488816366	1603488821602	OK	 
REQUEST	10		req_listar_filhos_ativos	1603488804015	1603488821602	OK	 
REQUEST	13		req_duvidas	1603488798986	1603488821603	OK	 
REQUEST	85		request_1	1603488818306	1603488821603	OK	 
REQUEST	100		request_1	1603488818107	1603488821603	OK	 
REQUEST	104		request_1	1603488818107	1603488821603	OK	 
REQUEST	50		req_duvidas	1603488806072	1603488821603	OK	 
REQUEST	42		req_listar_filhos_ativos	1603488805991	1603488821604	OK	 
REQUEST	125		Gerar Token	1603488811466	1603488821604	OK	 
REQUEST	90		Gerar Token	1603488799796	1603488821604	OK	 
REQUEST	53		req_listar_filhos_ativos	1603488806145	1603488821605	OK	 
REQUEST	50		req_listar_filhos_ativos	1603488806072	1603488821605	OK	 
REQUEST	21		req_duvidas	1603488798992	1603488821605	OK	 
REQUEST	18		req_listar_filhos_ativos	1603488804286	1603488821606	OK	 
REQUEST	34		req_listar_filhos_ativos	1603488804288	1603488821607	OK	 
REQUEST	21		req_listar_filhos_ativos	1603488804035	1603488821607	OK	 
REQUEST	69		req_duvidas	1603488811841	1603488821608	OK	 
REQUEST	84		request_3	1603488813602	1603488821611	OK	 
REQUEST	8		req_listar_filhos_ativos	1603488804028	1603488821611	OK	 
REQUEST	84		request_4	1603488813603	1603488821611	OK	 
REQUEST	24		request_13	1603488804041	1603488821612	OK	 
REQUEST	99		request_1	1603488816718	1603488821612	OK	 
REQUEST	57		req_duvidas	1603488806684	1603488821612	OK	 
REQUEST	56		req_listar_filhos_ativos	1603488806332	1603488821613	OK	 
REQUEST	40		req_duvidas	1603488804306	1603488821614	OK	 
REQUEST	67		req_listar_filhos_ativos	1603488812101	1603488821616	OK	 
REQUEST	19		request_13	1603488799132	1603488821616	OK	 
REQUEST	101		Gerar Token	1603488803466	1603488821617	OK	 
REQUEST	51		req_listar_filhos_ativos	1603488806096	1603488821626	OK	 
REQUEST	75		request_0	1603488800266	1603488821633	OK	 
REQUEST	27		req_listar_filhos_ativos	1603488804379	1603488821641	OK	 
REQUEST	78		req_login_iframe	1603488812394	1603488821697	OK	 
USER	ListarAnuncios3	156	START	1603488821795	1603488821795
REQUEST	77		req_login_iframe	1603488821601	1603488822036	OK	 
REQUEST	80		req_login_iframe	1603488821601	1603488822061	OK	 
REQUEST	82		req_login_iframe	1603488821601	1603488822061	OK	 
REQUEST	85		req_login_iframe	1603488821601	1603488822082	OK	 
REQUEST	100		req_login_iframe	1603488821602	1603488822101	OK	 
REQUEST	104		req_login_iframe	1603488821602	1603488822101	OK	 
REQUEST	99		req_login_iframe	1603488821611	1603488822131	OK	 
USER	ListarAnuncios3	157	START	1603488822136	1603488822136
REQUEST	66		req_duvidas	1603488812102	1603488822154	OK	 
REQUEST	67		req_duvidas	1603488812101	1603488822194	OK	 
REQUEST	75		request_1	1603488821633	1603488822276	OK	 
REQUEST	75		req_login_iframe	1603488821634	1603488822299	OK	 
REQUEST	69		request_13	1603488811841	1603488822382	OK	 
REQUEST	22		req_listar_filhos_ativos	1603488804037	1603488822390	KO	j.n.c.ClosedChannelException
USER	ListarAnuncios3	158	START	1603488822465	1603488822465
REQUEST	29		req_duvidas	1603488804066	1603488822488	KO	j.n.c.ClosedChannelException
REQUEST	3		req_duvidas	1603488804033	1603488822488	KO	j.n.c.ClosedChannelException
REQUEST	28		req_listar_filhos_ativos	1603488804039	1603488822488	KO	j.n.c.ClosedChannelException
REQUEST	13		req_listar_filhos_ativos	1603488804015	1603488822536	OK	 
REQUEST	26		req_listar_filhos_ativos	1603488804018	1603488822536	KO	j.n.c.ClosedChannelException
REQUEST	16		req_listar_filhos_ativos	1603488804037	1603488822574	OK	 
REQUEST	114		Gerar Token	1603488807797	1603488822648	OK	 
REQUEST	130		Gerar Token	1603488813136	1603488822705	OK	 
USER	ListarAnuncios3	159	START	1603488822806	1603488822806
REQUEST	84		req_login_iframe	1603488813603	1603488822829	OK	 
REQUEST	72		req_login_iframe	1603488811003	1603488822879	OK	 
REQUEST	121		Gerar Token	1603488810136	1603488822898	OK	 
REQUEST	60		req_duvidas	1603488811803	1603488822942	OK	 
REQUEST	62		request_13	1603488811842	1603488823010	OK	 
REQUEST	39		req_duvidas	1603488804269	1603488823103	OK	 
REQUEST	59		req_listar_filhos_ativos	1603488812198	1603488823127	OK	 
USER	ListarAnuncios3	160	START	1603488823135	1603488823135
REQUEST	140		Gerar Token	1603488816466	1603488823262	OK	 
REQUEST	124		Gerar Token	1603488811136	1603488823263	OK	 
REQUEST	139		Gerar Token	1603488816136	1603488823291	OK	 
REQUEST	133		Gerar Token	1603488814136	1603488823291	OK	 
REQUEST	107		Gerar Token	1603488805466	1603488823307	OK	 
USER	ListarAnuncios3	161	START	1603488823466	1603488823466
REQUEST	123		Gerar Token	1603488810796	1603488823468	OK	 
REQUEST	117		Gerar Token	1603488808806	1603488823582	OK	 
REQUEST	38		req_listar_filhos_ativos	1603488804380	1603488823663	OK	 
REQUEST	7		req_listar_filhos_ativos	1603488804031	1603488823664	OK	 
USER	ListarAnuncios3	162	START	1603488823805	1603488823805
REQUEST	44		req_duvidas	1603488811022	1603488823823	OK	 
REQUEST	71		req_auth	1603488820717	1603488823823	OK	 
REQUEST	44		req_listar_filhos_ativos	1603488811022	1603488823845	OK	 
REQUEST	43		req_duvidas	1603488811054	1603488823845	OK	 
REQUEST	43		req_listar_filhos_ativos	1603488811054	1603488823865	OK	 
REQUEST	59		req_duvidas	1603488812198	1603488823871	OK	 
REQUEST	87		request_0	1603488809105	1603488824067	OK	 
USER	ListarAnuncios3	163	START	1603488824135	1603488824135
REQUEST	153		Gerar Token	1603488820796	1603488824352	OK	 
REQUEST	87		request_1	1603488824067	1603488824371	OK	 
REQUEST	87		req_login_iframe	1603488824068	1603488824372	OK	 
USER	ListarAnuncios3	164	START	1603488824466	1603488824466
REQUEST	14		request_13	1603488804017	1603488824512	OK	 
REQUEST	75		request_3	1603488821634	1603488824512	OK	 
REQUEST	35		req_listar_filhos_ativos	1603488804269	1603488824576	OK	 
REQUEST	116		Gerar Token	1603488808466	1603488824658	OK	 
REQUEST	109		Gerar Token	1603488806136	1603488824658	OK	 
USER	ListarAnuncios3	165	START	1603488824795	1603488824795
REQUEST	20		request_13	1603488804026	1603488824869	OK	 
REQUEST	83		request_0	1603488803046	1603488824889	OK	 
REQUEST	154		Gerar Token	1603488821135	1603488824974	OK	 
REQUEST	149		Gerar Token	1603488819466	1603488824974	OK	 
REQUEST	148		Gerar Token	1603488819136	1603488825032	OK	 
REQUEST	58		req_listar_filhos_ativos	1603488807137	1603488825127	OK	 
REQUEST	155		Gerar Token	1603488821466	1603488825134	OK	 
USER	ListarAnuncios3	166	START	1603488825136	1603488825136
REQUEST	151		Gerar Token	1603488820136	1603488825167	OK	 
REQUEST	152		Gerar Token	1603488820466	1603488825167	OK	 
REQUEST	19		req_duvidas	1603488799133	1603488825251	OK	 
REQUEST	128		request_0	1603488823316	1603488825460	OK	 
USER	ListarAnuncios3	167	START	1603488825466	1603488825466
REQUEST	23		request_13	1603488804287	1603488825544	OK	 
REQUEST	119		Gerar Token	1603488809466	1603488825582	OK	 
REQUEST	49		request_13	1603488806078	1603488825600	OK	 
REQUEST	134		request_0	1603488823355	1603488825600	OK	 
REQUEST	100		req_login_iframe	1603488821602	1603488825644	OK	 
REQUEST	100		request_4	1603488821602	1603488825644	OK	 
REQUEST	99		request_4	1603488821608	1603488825644	OK	 
REQUEST	104		req_login_iframe	1603488821602	1603488825655	OK	 
REQUEST	99		req_login_iframe	1603488821611	1603488825655	OK	 
REQUEST	80		request_4	1603488821601	1603488825655	OK	 
REQUEST	46		request_13	1603488806071	1603488825655	OK	 
REQUEST	75		request_4	1603488821634	1603488825678	OK	 
REQUEST	83		request_1	1603488824890	1603488825679	OK	 
REQUEST	161		Gerar Token	1603488823466	1603488825678	OK	 
REQUEST	77		request_3	1603488818823	1603488825682	OK	 
REQUEST	83		req_login_iframe	1603488824890	1603488825685	OK	 
REQUEST	129		Gerar Token	1603488812796	1603488825736	OK	 
REQUEST	113		Gerar Token	1603488807467	1603488825736	OK	 
REQUEST	82		request_3	1603488816367	1603488825760	OK	 
USER	ListarAnuncios3	168	START	1603488825795	1603488825795
REQUEST	36		req_duvidas	1603488804164	1603488825910	OK	 
REQUEST	80		req_login_iframe	1603488821601	1603488825947	OK	 
REQUEST	40		request_13	1603488804306	1603488826063	OK	 
USER	ListarAnuncios3	169	START	1603488826135	1603488826135
REQUEST	128		request_1	1603488825461	1603488826185	OK	 
REQUEST	73		request_0	1603488799695	1603488826223	OK	 
REQUEST	36		req_listar_filhos_ativos	1603488804164	1603488826256	OK	 
REQUEST	131		Gerar Token	1603488813466	1603488826343	OK	 
REQUEST	156		Gerar Token	1603488821796	1603488826458	OK	 
USER	ListarAnuncios3	170	START	1603488826466	1603488826466
REQUEST	102		Gerar Token	1603488803796	1603488826496	OK	 
REQUEST	118		Gerar Token	1603488809136	1603488826522	OK	 
REQUEST	160		Gerar Token	1603488823135	1603488826543	OK	 
REQUEST	73		request_1	1603488826223	1603488826545	OK	 
REQUEST	126		request_0	1603488822775	1603488826571	OK	 
REQUEST	73		req_login_iframe	1603488826224	1603488826592	OK	 
REQUEST	141		request_0	1603488822876	1603488826592	OK	 
REQUEST	138		request_0	1603488822876	1603488826617	OK	 
REQUEST	25		Autenticacao_1	1603488825486	1603488826655	OK	 
REQUEST	163		Gerar Token	1603488824136	1603488826743	OK	 
REQUEST	157		Gerar Token	1603488822136	1603488826769	OK	 
REQUEST	105		request_0	1603488820616	1603488826794	OK	 
USER	ListarAnuncios3	171	START	1603488826805	1603488826805
REQUEST	66		req_listar_filhos_ativos	1603488812102	1603488826813	OK	 
REQUEST	89		request_0	1603488821236	1603488826813	OK	 
REQUEST	95		request_0	1603488820666	1603488826813	OK	 
REQUEST	31		req_duvidas	1603488804018	1603488826905	OK	 
REQUEST	103		request_0	1603488813495	1603488826930	OK	 
REQUEST	128		request_3	1603488825461	1603488826974	OK	 
REQUEST	126		request_1	1603488826572	1603488826977	OK	 
REQUEST	126		req_login_iframe	1603488826573	1603488826981	OK	 
REQUEST	141		request_1	1603488826593	1603488826987	OK	 
REQUEST	141		req_login_iframe	1603488826594	1603488826991	OK	 
REQUEST	138		request_1	1603488826618	1603488827003	OK	 
REQUEST	138		req_login_iframe	1603488826619	1603488827004	OK	 
REQUEST	25		Autenticacao_1 Redirect 1	1603488826664	1603488827053	OK	 
REQUEST	128		req_login_iframe	1603488825462	1603488827059	OK	 
REQUEST	134		req_login_iframe	1603488825603	1603488827064	OK	 
REQUEST	128		request_4	1603488825462	1603488827065	OK	 
REQUEST	134		request_4	1603488825602	1603488827065	OK	 
REQUEST	134		request_3	1603488825602	1603488827080	OK	 
REQUEST	105		request_1	1603488826795	1603488827080	OK	 
REQUEST	105		req_login_iframe	1603488826796	1603488827084	OK	 
REQUEST	95		request_1	1603488826814	1603488827086	OK	 
REQUEST	89		request_1	1603488826814	1603488827086	OK	 
REQUEST	89		req_login_iframe	1603488826815	1603488827089	OK	 
REQUEST	95		req_login_iframe	1603488826815	1603488827099	OK	 
REQUEST	137		request_0	1603488822786	1603488827133	OK	 
USER	ListarAnuncios3	172	START	1603488827135	1603488827135
REQUEST	106		request_0	1603488819185	1603488827169	OK	 
REQUEST	103		request_1	1603488826931	1603488827171	OK	 
REQUEST	103		req_login_iframe	1603488826931	1603488827187	OK	 
REQUEST	136		request_0	1603488822686	1603488827242	OK	 
REQUEST	9		Autenticacao_1	1603488826966	1603488827242	OK	 
REQUEST	99		request_3	1603488816719	1603488827380	OK	 
REQUEST	85		request_3	1603488818306	1603488827380	OK	 
REQUEST	104		request_3	1603488818107	1603488827380	OK	 
REQUEST	39		req_listar_filhos_ativos	1603488804270	1603488827408	OK	 
REQUEST	92		request_0	1603488816975	1603488827434	OK	 
REQUEST	85		req_login_iframe	1603488821601	1603488827461	OK	 
REQUEST	25		request_15	1603488827068	1603488827461	OK	 
REQUEST	134		req_login_iframe	1603488825603	1603488827461	OK	 
REQUEST	25		request_19	1603488827068	1603488827461	OK	 
USER	ListarAnuncios3	173	START	1603488827465	1603488827465
REQUEST	25		request_23	1603488827068	1603488827492	OK	 
REQUEST	25		req_listar_filhos_ativos	1603488827071	1603488827492	OK	 
REQUEST	25		req_duvidas	1603488827070	1603488827493	OK	 
REQUEST	25		req_login_iframe	1603488827069	1603488827513	OK	 
REQUEST	25		request_18	1603488827069	1603488827513	OK	 
REQUEST	93		request_0	1603488820565	1603488827562	OK	 
REQUEST	82		req_login_iframe	1603488821601	1603488827602	OK	 
REQUEST	111		Gerar Token	1603488806796	1603488827602	OK	 
REQUEST	146		Gerar Token	1603488818466	1603488827738	OK	 
REQUEST	159		Gerar Token	1603488822806	1603488827786	OK	 
USER	ListarAnuncios3	174	START	1603488827796	1603488827796
REQUEST	137		request_1	1603488827134	1603488827806	OK	 
REQUEST	137		req_login_iframe	1603488827135	1603488827808	OK	 
REQUEST	106		request_1	1603488827170	1603488827916	OK	 
REQUEST	106		req_login_iframe	1603488827170	1603488827916	OK	 
REQUEST	126		request_4	1603488826572	1603488827936	OK	 
REQUEST	126		req_login_iframe	1603488826573	1603488827936	OK	 
REQUEST	126		request_3	1603488826572	1603488827936	OK	 
REQUEST	43		request_13	1603488811054	1603488827937	OK	 
REQUEST	73		request_3	1603488826224	1603488827937	OK	 
REQUEST	73		request_4	1603488826224	1603488827937	OK	 
REQUEST	167		Gerar Token	1603488825466	1603488827936	OK	 
REQUEST	141		request_3	1603488826593	1603488827943	OK	 
REQUEST	141		req_login_iframe	1603488826594	1603488827943	OK	 
REQUEST	136		request_1	1603488827243	1603488827963	OK	 
REQUEST	141		request_4	1603488826593	1603488827964	OK	 
REQUEST	136		req_login_iframe	1603488827243	1603488827964	OK	 
REQUEST	9		Autenticacao_1 Redirect 1	1603488827242	1603488827985	OK	 
REQUEST	138		req_login_iframe	1603488826619	1603488828026	OK	 
REQUEST	168		Gerar Token	1603488825796	1603488828034	OK	 
REQUEST	138		request_4	1603488826619	1603488828051	OK	 
REQUEST	138		request_3	1603488826619	1603488828051	OK	 
REQUEST	145		Gerar Token	1603488818136	1603488828060	OK	 
REQUEST	73		req_login_iframe	1603488826224	1603488828083	OK	 
REQUEST	92		request_1	1603488827435	1603488828085	OK	 
REQUEST	92		req_login_iframe	1603488827435	1603488828086	OK	 
REQUEST	93		request_1	1603488827563	1603488828112	OK	 
REQUEST	93		req_login_iframe	1603488827563	1603488828123	OK	 
REQUEST	105		request_4	1603488826795	1603488828130	OK	 
REQUEST	105		request_3	1603488826795	1603488828130	OK	 
USER	ListarAnuncios3	175	START	1603488828136	1603488828136
REQUEST	89		request_4	1603488826814	1603488828221	OK	 
REQUEST	95		request_3	1603488826814	1603488828244	OK	 
REQUEST	115		Gerar Token	1603488808137	1603488828245	OK	 
REQUEST	128		req_login_iframe	1603488825462	1603488828262	OK	 
REQUEST	105		req_login_iframe	1603488826796	1603488828313	OK	 
REQUEST	164		Gerar Token	1603488824466	1603488828326	OK	 
REQUEST	9		request_23	1603488827992	1603488828333	OK	 
REQUEST	137		request_3	1603488827135	1603488828415	OK	 
REQUEST	137		request_4	1603488827135	1603488828428	OK	 
REQUEST	170		Gerar Token	1603488826466	1603488828429	OK	 
REQUEST	85		request_4	1603488821601	1603488828429	OK	 
REQUEST	87		request_4	1603488824068	1603488828455	OK	 
REQUEST	83		req_login_iframe	1603488824891	1603488828455	OK	 
REQUEST	104		request_4	1603488821602	1603488828455	OK	 
REQUEST	77		request_4	1603488821601	1603488828455	OK	 
USER	ListarAnuncios3	176	START	1603488828466	1603488828466
REQUEST	100		request_3	1603488818108	1603488828482	OK	 
REQUEST	106		request_3	1603488827170	1603488828482	OK	 
REQUEST	106		request_4	1603488827170	1603488828495	OK	 
REQUEST	87		request_3	1603488824068	1603488828502	OK	 
REQUEST	93		request_3	1603488827563	1603488828522	OK	 
REQUEST	87		req_login_iframe	1603488824068	1603488828522	OK	 
REQUEST	89		req_login_iframe	1603488826815	1603488828522	OK	 
REQUEST	93		request_4	1603488827563	1603488828522	OK	 
REQUEST	9		request_15	1603488827992	1603488828522	OK	 
REQUEST	9		request_19	1603488827992	1603488828523	OK	 
REQUEST	25		request_24	1603488827068	1603488828523	OK	 
REQUEST	25		Autenticacao_2	1603488827070	1603488828543	OK	 
REQUEST	166		Gerar Token	1603488825136	1603488828543	OK	 
REQUEST	171		Gerar Token	1603488826806	1603488828544	OK	 
REQUEST	25		req_auth	1603488827070	1603488828566	OK	 
REQUEST	120		request_0	1603488819545	1603488828566	OK	 
REQUEST	6		request_13	1603488804390	1603488828585	OK	 
REQUEST	71		req_listar_filhos_ativos	1603488820718	1603488828668	OK	 
REQUEST	132		request_0	1603488822546	1603488828729	OK	 
REQUEST	122		request_0	1603488820026	1603488828751	OK	 
REQUEST	93		req_login_iframe	1603488827563	1603488828779	OK	 
REQUEST	25		Autenticacao_2	1603488828543	1603488828787	OK	 
USER	ListarAnuncios3	177	START	1603488828802	1603488828802
REQUEST	120		request_1	1603488828567	1603488828814	OK	 
REQUEST	120		req_login_iframe	1603488828568	1603488828815	OK	 
REQUEST	80		request_3	1603488820718	1603488828886	OK	 
REQUEST	130		request_0	1603488827716	1603488828898	OK	 
REQUEST	114		request_0	1603488827666	1603488828902	OK	 
REQUEST	31		request_13	1603488804018	1603488828915	OK	 
REQUEST	74		request_8	1603488828726	1603488828916	OK	 
REQUEST	9		req_login_iframe	1603488827993	1603488828943	OK	 
REQUEST	30		request_13	1603488799277	1603488829033	OK	 
REQUEST	132		request_1	1603488828730	1603488829035	OK	 
REQUEST	132		req_login_iframe	1603488828731	1603488829036	OK	 
REQUEST	75		req_login_iframe	1603488821635	1603488829107	OK	 
REQUEST	122		request_1	1603488828752	1603488829107	OK	 
REQUEST	121		request_0	1603488827916	1603488829107	OK	 
REQUEST	122		req_login_iframe	1603488828753	1603488829107	OK	 
USER	ListarAnuncios3	178	START	1603488829135	1603488829135
REQUEST	92		request_3	1603488827435	1603488829199	OK	 
REQUEST	92		request_4	1603488827435	1603488829199	OK	 
REQUEST	136		request_4	1603488827243	1603488829231	OK	 
REQUEST	147		Gerar Token	1603488818806	1603488829231	OK	 
REQUEST	120		request_3	1603488828567	1603488829356	OK	 
REQUEST	175		Gerar Token	1603488828136	1603488829390	OK	 
REQUEST	120		request_4	1603488828568	1603488829422	OK	 
REQUEST	120		req_login_iframe	1603488828568	1603488829422	OK	 
REQUEST	174		Gerar Token	1603488827796	1603488829454	OK	 
USER	ListarAnuncios3	179	START	1603488829465	1603488829465
REQUEST	96		request_0	1603488824015	1603488829467	OK	 
REQUEST	133		request_0	1603488828305	1603488829528	OK	 
REQUEST	169		Gerar Token	1603488826136	1603488829534	OK	 
REQUEST	158		Gerar Token	1603488822466	1603488829560	OK	 
REQUEST	90		request_0	1603488826615	1603488829580	OK	 
REQUEST	125		request_0	1603488826615	1603488829580	OK	 
REQUEST	101		request_0	1603488826635	1603488829602	OK	 
REQUEST	107		request_0	1603488828325	1603488829631	OK	 
REQUEST	140		request_0	1603488828276	1603488829682	OK	 
USER	ListarAnuncios3	180	START	1603488829806	1603488829806
REQUEST	124		request_0	1603488828276	1603488829826	OK	 
REQUEST	114		request_1	1603488828903	1603488829894	OK	 
REQUEST	130		request_1	1603488828900	1603488829895	OK	 
REQUEST	95		req_login_iframe	1603488826815	1603488829943	OK	 
REQUEST	132		request_3	1603488828731	1603488830069	OK	 
REQUEST	121		request_1	1603488829108	1603488830069	OK	 
REQUEST	96		request_1	1603488829468	1603488830069	OK	 
REQUEST	15		request_13	1603488799277	1603488830091	OK	 
REQUEST	96		req_login_iframe	1603488829469	1603488830111	OK	 
REQUEST	133		request_1	1603488829529	1603488830166	OK	 
REQUEST	133		req_login_iframe	1603488829530	1603488830169	OK	 
REQUEST	44		request_13	1603488811021	1603488830216	OK	 
REQUEST	45		req_listar_filhos_ativos	1603488806075	1603488830216	OK	 
REQUEST	90		request_1	1603488829581	1603488830263	OK	 
REQUEST	125		request_1	1603488829581	1603488830264	OK	 
REQUEST	162		Gerar Token	1603488823806	1603488830264	OK	 
REQUEST	132		req_login_iframe	1603488828731	1603488830281	OK	 
REQUEST	90		req_login_iframe	1603488829581	1603488830281	OK	 
REQUEST	125		req_login_iframe	1603488829581	1603488830281	OK	 
REQUEST	97		Gerar Token	1603488802136	1603488830300	OK	 
REQUEST	101		request_1	1603488829603	1603488830322	OK	 
REQUEST	130		request_3	1603488828900	1603488830352	OK	 
REQUEST	33		req_duvidas	1603488799124	1603488830353	OK	 
REQUEST	64		request_13	1603488811752	1603488830355	OK	 
REQUEST	140		request_1	1603488829683	1603488830385	OK	 
REQUEST	107		request_1	1603488829632	1603488830406	OK	 
REQUEST	124		request_1	1603488829828	1603488830406	OK	 
REQUEST	130		request_4	1603488828900	1603488830406	OK	 
REQUEST	114		req_login_iframe	1603488828904	1603488830406	OK	 
REQUEST	114		request_4	1603488828903	1603488830406	OK	 
REQUEST	61		request_13	1603488811805	1603488830406	OK	 
REQUEST	114		request_3	1603488828903	1603488830407	OK	 
REQUEST	140		req_login_iframe	1603488829684	1603488830407	OK	 
REQUEST	132		request_4	1603488828731	1603488830407	OK	 
REQUEST	122		request_3	1603488828753	1603488830407	OK	 
REQUEST	124		req_login_iframe	1603488829828	1603488830407	OK	 
REQUEST	107		req_login_iframe	1603488829632	1603488830407	OK	 
REQUEST	65		Autenticacao_1	1603488829876	1603488830427	OK	 
REQUEST	130		req_login_iframe	1603488828901	1603488830428	OK	 
REQUEST	122		req_login_iframe	1603488828753	1603488830444	OK	 
REQUEST	20		req_listar_filhos_ativos	1603488804027	1603488830444	OK	 
REQUEST	4		request_13	1603488799212	1603488830445	OK	 
REQUEST	150		Gerar Token	1603488819796	1603488830444	OK	 
REQUEST	32		Autenticacao_1	1603488829996	1603488830445	OK	 
REQUEST	139		request_0	1603488828305	1603488830483	OK	 
REQUEST	122		request_4	1603488828753	1603488830523	OK	 
REQUEST	12		request_13	1603488799245	1603488830567	OK	 
REQUEST	173		Gerar Token	1603488827465	1603488830567	OK	 
REQUEST	2		request_13	1603488799123	1603488830577	OK	 
REQUEST	89		request_3	1603488826814	1603488830616	OK	 
REQUEST	95		request_4	1603488826814	1603488830619	OK	 
REQUEST	48		Autenticacao_1	1603488830176	1603488830632	OK	 
REQUEST	123		request_0	1603488828486	1603488830633	OK	 
REQUEST	134		request_1	1603488825602	1603488830635	OK	 
REQUEST	86		req_login_iframe	1603488814042	1603488830642	OK	 
REQUEST	136		request_3	1603488827243	1603488830643	OK	 
REQUEST	136		req_login_iframe	1603488827243	1603488830643	OK	 
REQUEST	144		request_0	1603488825035	1603488830653	OK	 
REQUEST	9		req_duvidas	1603488827994	1603488830685	OK	 
REQUEST	80		request_1	1603488820717	1603488830685	OK	 
REQUEST	176		Gerar Token	1603488828466	1603488830790	OK	 
REQUEST	101		req_login_iframe	1603488829604	1603488830915	OK	 
REQUEST	106		req_login_iframe	1603488827170	1603488830956	OK	 
REQUEST	74		req_duvidas	1603488828917	1603488830997	OK	 
REQUEST	83		request_3	1603488824890	1603488831062	OK	 
REQUEST	76		request_8	1603488827626	1603488831069	OK	 
REQUEST	65		Autenticacao_1 Redirect 1	1603488830427	1603488831069	OK	 
REQUEST	74		req_auth	1603488828916	1603488831082	OK	 
REQUEST	32		Autenticacao_1 Redirect 1	1603488830445	1603488831155	OK	 
REQUEST	139		request_1	1603488830484	1603488831217	OK	 
REQUEST	139		req_login_iframe	1603488830485	1603488831236	OK	 
REQUEST	96		request_4	1603488829469	1603488831236	OK	 
REQUEST	96		request_3	1603488829468	1603488831236	OK	 
REQUEST	9		request_18	1603488827993	1603488831262	OK	 
REQUEST	177		Gerar Token	1603488828802	1603488831291	OK	 
REQUEST	58		req_duvidas	1603488807137	1603488831383	OK	 
REQUEST	133		request_3	1603488829530	1603488831403	OK	 
REQUEST	133		request_4	1603488829530	1603488831431	OK	 
REQUEST	133		req_login_iframe	1603488829530	1603488831431	OK	 
REQUEST	90		request_3	1603488829581	1603488831467	OK	 
REQUEST	125		request_3	1603488829581	1603488831467	OK	 
REQUEST	123		request_1	1603488830633	1603488831477	OK	 
REQUEST	123		req_login_iframe	1603488830634	1603488831489	OK	 
REQUEST	48		Autenticacao_1 Redirect 1	1603488830633	1603488831489	OK	 
REQUEST	125		request_4	1603488829581	1603488831516	OK	 
REQUEST	125		req_login_iframe	1603488829581	1603488831516	OK	 
REQUEST	144		request_1	1603488830654	1603488831520	OK	 
REQUEST	144		req_login_iframe	1603488830655	1603488831536	OK	 
REQUEST	90		request_4	1603488829581	1603488831580	OK	 
REQUEST	79		request_8	1603488830706	1603488831628	OK	 
REQUEST	101		request_3	1603488829603	1603488831653	OK	 
REQUEST	101		request_4	1603488829603	1603488831654	OK	 
REQUEST	107		request_3	1603488829632	1603488831742	OK	 
REQUEST	107		request_4	1603488829632	1603488831743	OK	 
REQUEST	107		req_login_iframe	1603488829633	1603488831743	OK	 
REQUEST	92		req_login_iframe	1603488827435	1603488831743	OK	 
REQUEST	140		req_login_iframe	1603488829684	1603488831768	OK	 
REQUEST	37		request_13	1603488804379	1603488831768	OK	 
REQUEST	70		Autenticacao_1	1603488830846	1603488831769	OK	 
REQUEST	124		request_3	1603488829828	1603488831794	OK	 
REQUEST	140		request_3	1603488829684	1603488831794	OK	 
REQUEST	124		request_4	1603488829828	1603488831816	OK	 
REQUEST	140		request_4	1603488829684	1603488831816	OK	 
REQUEST	124		req_login_iframe	1603488829828	1603488831834	OK	 
REQUEST	74		req_listar_filhos_ativos	1603488828917	1603488831861	OK	 
REQUEST	114		req_login_iframe	1603488828903	1603488831888	OK	 
REQUEST	9		req_listar_filhos_ativos	1603488827994	1603488831970	OK	 
REQUEST	65		request_15	1603488831075	1603488831970	OK	 
REQUEST	117		request_0	1603488828595	1603488831970	OK	 
REQUEST	65		request_19	1603488831075	1603488832015	OK	 
REQUEST	65		request_23	1603488831075	1603488832015	OK	 
REQUEST	65		req_login_iframe	1603488831076	1603488832015	OK	 
REQUEST	65		req_duvidas	1603488831077	1603488832016	OK	 
REQUEST	65		req_listar_filhos_ativos	1603488831077	1603488832017	OK	 
REQUEST	65		request_18	1603488831076	1603488832017	OK	 
REQUEST	103		req_login_iframe	1603488826931	1603488832071	OK	 
REQUEST	91		request_0	1603488817635	1603488832072	OK	 
REQUEST	103		request_3	1603488826931	1603488832098	OK	 
REQUEST	103		request_4	1603488826931	1603488832098	OK	 
