RUN	basic.CadastrarAnuncio	cadastraranuncio	1603456036733	teste	3.0.2
USER	CadastrarAnuncio	1	START	1603456039034	1603456039034
REQUEST	1		request_0	1603456039054	1603456044296	OK	 
REQUEST	1		request_1	1603456044402	1603456049444	OK	 
REQUEST	1		request_4	1603456044405	1603456049551	OK	 
REQUEST	1		request_2	1603456044406	1603456049566	OK	 
REQUEST	1		request_7	1603456049437	1603456049571	OK	 
REQUEST	1		request_3	1603456044404	1603456049574	OK	 
REQUEST	1		request_8	1603456059601	1603456059622	OK	 
REQUEST	1		request_9	1603456059631	1603456064710	OK	 
REQUEST	1		request_11	1603456064702	1603456064862	OK	 
REQUEST	1		request_10	1603456059633	1603456064886	OK	 
REQUEST	1		request_13	1603456076898	1603456076954	OK	 
REQUEST	1		request_13 Redirect 1	1603456076964	1603456077011	OK	 
REQUEST	1		request_17	1603456082062	1603456087106	OK	 
REQUEST	1		request_14	1603456077030	1603456087110	OK	 
REQUEST	1		request_18	1603456077031	1603456087114	OK	 
REQUEST	1		request_21	1603456077031	1603456087116	OK	 
REQUEST	1		request_16	1603456082061	1603456087120	OK	 
REQUEST	1		request_28	1603456087102	1603456087157	OK	 
REQUEST	1		request_26	1603456087099	1603456087197	OK	 
REQUEST	1		request_17	1603456087108	1603456087213	OK	 
REQUEST	1		request_23	1603456077032	1603456087228	OK	 
REQUEST	1		request_19	1603456082064	1603456087264	OK	 
REQUEST	1		request_25	1603456087098	1603456087266	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1		request_63	1603456089267	1603456089296	OK	 
REQUEST	1		request_64	1603456089303	1603456089326	OK	 
REQUEST	1		request_65	1603456089305	1603456089332	OK	 
REQUEST	1		request_66	1603456089308	1603456089379	OK	 
REQUEST	1		request_67	1603456089310	1603456089923	OK	 
REQUEST	1		request_68	1603456101926	1603456101954	OK	 
REQUEST	1		request_69	1603456101955	1603456101979	OK	 
REQUEST	1		request_70	1603456101956	1603456101988	OK	 
REQUEST	1		request_71	1603456101957	1603456102018	OK	 
REQUEST	1		request_73	1603456103027	1603456103056	OK	 
REQUEST	1		request_74	1603456103060	1603456103082	OK	 
REQUEST	1		request_75	1603456103062	1603456103113	OK	 
REQUEST	1		request_76	1603456103063	1603456103130	OK	 
REQUEST	1		request_77	1603456118127	1603456118150	OK	 
REQUEST	1		request_78	1603456118154	1603456118178	OK	 
REQUEST	1		request_80	1603456133187	1603456133215	OK	 
ERROR	request_82: Failed to build request: Resource basic/cadastraranuncio/0082_request.json not found 	1603456133221
REQUEST	1		request_83	1603456133224	1603456133253	OK	 
REQUEST	1		request_81	1603456133226	1603456133255	OK	 
REQUEST	1		request_84	1603456133227	1603456134122	OK	 
REQUEST	1		request_85	1603456135116	1603456135145	OK	 
REQUEST	1		request_86	1603456135150	1603456135180	OK	 
REQUEST	1		request_87	1603456135152	1603456135182	OK	 
REQUEST	1		request_88	1603456135154	1603456135231	OK	 
REQUEST	1		request_90	1603456192236	1603456192268	OK	 
REQUEST	1		request_91	1603456192272	1603456192299	OK	 
REQUEST	1		request_93	1603456196297	1603456196320	OK	 
REQUEST	1		request_94	1603456196322	1603456196402	OK	 
REQUEST	1		request_95	1603456259407	1603456259436	OK	 
REQUEST	1		request_96	1603456259439	1603456259508	OK	 
REQUEST	1		request_97	1603456286507	1603456286538	OK	 
ERROR	request_99: Failed to build request: Resource basic/cadastraranuncio/0099_request.json not found 	1603456286540
REQUEST	1		request_100	1603456286552	1603456296625	OK	 
REQUEST	1		request_98	1603456291584	1603456296626	OK	 
REQUEST	1		request_113	1603456296627	1603456296664	OK	 
REQUEST	1		request_110	1603456296620	1603456296714	OK	 
REQUEST	1		request_101	1603456286553	1603456296737	OK	 
REQUEST	1		request_103	1603456291585	1603456296754	OK	 
REQUEST	1		request_111	1603456296621	1603456296755	OK	 
REQUEST	1		request_112	1603456296622	1603456296762	OK	 
REQUEST	1		request_104	1603456296619	1603456296801	OK	 
REQUEST	1		request_118	1603456305806	1603456305837	OK	 
ERROR	request_120: Failed to build request: Resource basic/cadastraranuncio/0120_request.json not found 	1603456305839
REQUEST	1		request_121	1603456305845	1603456305874	OK	 
REQUEST	1		request_122	1603456305847	1603456305875	OK	 
REQUEST	1		request_119	1603456305848	1603456305876	OK	 
REQUEST	1		request_125	1603456305851	1603456305881	OK	 
REQUEST	1		request_129	1603456305852	1603456305882	OK	 
REQUEST	1		request_130	1603456305853	1603456305887	OK	 
REQUEST	1		request_124	1603456305850	1603456305919	OK	 
USER	CadastrarAnuncio	1	END	1603456039034	1603456305932
