RUN	basic.CadastrarAnuncio1	cadastraranuncio1	1603501701654	teste	3.0.2
USER	CadastrarAnuncio	1	START	1603501704126	1603501704126
USER	CadastrarAnuncio	2	START	1603501704167	1603501704167
REQUEST	1		Gerar Token	1603501704164	1603501709669	OK	 
REQUEST	2		Gerar Token	1603501704168	1603501709770	OK	 
REQUEST	2		Post_Anuncio	1603501714791	1603501720285	OK	 
REQUEST	1		Post_Anuncio	1603501714702	1603501720285	OK	 
USER	CadastrarAnuncio	2	END	1603501704167	1603501720306
USER	CadastrarAnuncio	1	END	1603501704126	1603501720306
