RUN	basic.ListarAnuncios2	listaranuncios2	1603223263172	teste	3.0.2
USER	ListarAnuncios2	1	START	1603223265550	1603223265550
REQUEST	1		Gerar Token	1603223265587	1603223271150	OK	 
REQUEST	1		request_0	1603223276180	1603223281544	OK	 
REQUEST	1		request_1	1603223281682	1603223291922	OK	 
REQUEST	1		Acesso_Pagina_login_1	1603223281686	1603223291928	OK	 
REQUEST	1		request_4	1603223281684	1603223292006	OK	 
REQUEST	1		request_3	1603223281684	1603223292008	OK	 
REQUEST	1		request_14	1603223281685	1603223292009	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	1		request_7	1603223281687	1603223292017	OK	 
REQUEST	1		request_18	1603223281687	1603223292035	OK	 
REQUEST	1		req_duvida_todos	1603223281688	1603223292103	OK	 
REQUEST	1		req_Listar_com_filhos_1	1603223286718	1603223292109	OK	 
REQUEST	1		css?family=Ubuntu:700,500,400,300,600&display=swap	1603223291914	1603223292211	OK	 
REQUEST	1		css?family=Montserrat:700,500,400,300,600&display=swap	1603223291915	1603223292236	OK	 
REQUEST	1		css?family=Cantarell:700,500,400,300,600&display=swap	1603223291916	1603223292242	OK	 
REQUEST	1		css?family=Roboto:700,500,400,300,600&display=swap	1603223286719	1603223292251	OK	 
REQUEST	1		Autenticacao	1603223293247	1603223293301	OK	 
REQUEST	1		Autenticacao Redirect 1	1603223293309	1603223293356	OK	 
REQUEST	1		request_29	1603223293383	1603223293409	OK	 
REQUEST	1		request_33	1603223293383	1603223293411	OK	 
REQUEST	1		request_34	1603223293384	1603223293413	OK	 
REQUEST	1		request_38	1603223293385	1603223293418	OK	 
REQUEST	1		req_Listar_com_filhos_2	1603223293389	1603223293419	OK	 
REQUEST	1		request_43	1603223293389	1603223293420	OK	 
REQUEST	1		request_31	1603223293386	1603223293423	OK	 
REQUEST	1		request_32	1603223293387	1603223293434	OK	 
REQUEST	1		request_36	1603223293388	1603223293436	OK	 
REQUEST	1		icon?family=Material+Icons|Material+Icons+Outlined	1603223293390	1603223293486	OK	 
REQUEST	1		request_39	1603223293385	1603223293495	OK	 
REQUEST	1		request_40	1603223293386	1603223293496	OK	 
REQUEST	1		Autenticacao_Geracao_token_1	1603223293388	1603223293501	OK	 
REQUEST	1		Autenticacao_Geracao_token_1	1603223293501	1603223293528	OK	 
REQUEST	1		request_49	1603223300537	1603223300568	OK	 
REQUEST	1		request_52	1603223300586	1603223300615	OK	 
REQUEST	1		request_50	1603223300584	1603223300617	OK	 
REQUEST	1		ListarCategoriaFilho	1603223300587	1603223300618	OK	 
REQUEST	1		request_51	1603223300585	1603223300619	OK	 
REQUEST	1		ListarCategoriaPai	1603223300587	1603223300619	OK	 
REQUEST	1		ListarCategoriaElasticSearch	1603223300588	1603223300679	OK	 
REQUEST	1		req_Listar_com_filhos_6	1603223300589	1603223300687	OK	 
REQUEST	1		req_Listar_com_filhos_6	1603223300689	1603223300730	OK	 
REQUEST	1		req_Listar_com_filhos_6	1603223300732	1603223300821	OK	 
REQUEST	1		request_63	1603223302817	1603223302851	OK	 
REQUEST	1		request_65	1603223302864	1603223302887	OK	 
REQUEST	1		request_64	1603223302863	1603223302888	OK	 
REQUEST	1		req_Listar_com_filhos_7	1603223302865	1603223302898	OK	 
REQUEST	1		request_69	1603223302866	1603223302901	OK	 
REQUEST	1		req_Listar_com_filhos_7	1603223302899	1603223302938	OK	 
REQUEST	1		request_69	1603223302902	1603223302945	OK	 
REQUEST	1		req_Listar_com_filhos_7	1603223302939	1603223302987	OK	 
REQUEST	1		request_69	1603223302946	1603223302991	OK	 
REQUEST	1		request_71	1603223304987	1603223305011	OK	 
REQUEST	1		request_74	1603223305041	1603223305070	OK	 
REQUEST	1		ListarCategoriaFilho	1603223305042	1603223305070	OK	 
REQUEST	1		request_72	1603223305040	1603223305073	OK	 
REQUEST	1		ListarCategoriaElasticSearch	1603223305044	1603223305074	OK	 
REQUEST	1		request_73	1603223305041	1603223305075	OK	 
REQUEST	1		req_Listar_com_filhos_9	1603223305045	1603223305076	OK	 
REQUEST	1		ListarCategoriaPai	1603223305043	1603223305082	OK	 
REQUEST	1		request_99	1603223305074	1603223305098	OK	 
REQUEST	1		request_98	1603223305071	1603223305101	OK	 
REQUEST	1		request_100	1603223305077	1603223305108	OK	 
REQUEST	1		request_101	1603223305082	1603223305109	OK	 
REQUEST	1		req_Listar_com_filhos_9	1603223305078	1603223305120	OK	 
REQUEST	1		request_103	1603223305101	1603223305126	OK	 
