RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602855811128	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602855813526	1602855813526
USER	AcessoMercadoAzul1	2	START	1602855813555	1602855813555
USER	AcessoMercadoAzul1	3	START	1602855813556	1602855813556
USER	AcessoMercadoAzul1	4	START	1602855813557	1602855813557
USER	AcessoMercadoAzul1	5	START	1602855813559	1602855813559
USER	AcessoMercadoAzul1	6	START	1602855813559	1602855813559
USER	AcessoMercadoAzul1	7	START	1602855813560	1602855813560
USER	AcessoMercadoAzul1	8	START	1602855813561	1602855813561
USER	AcessoMercadoAzul1	9	START	1602855813563	1602855813563
USER	AcessoMercadoAzul1	10	START	1602855813564	1602855813564
USER	AcessoMercadoAzul1	11	START	1602855813565	1602855813565
USER	AcessoMercadoAzul1	12	START	1602855813566	1602855813566
USER	AcessoMercadoAzul1	13	START	1602855813567	1602855813567
USER	AcessoMercadoAzul1	14	START	1602855813569	1602855813569
USER	AcessoMercadoAzul1	15	START	1602855813571	1602855813571
USER	AcessoMercadoAzul1	16	START	1602855813572	1602855813572
USER	AcessoMercadoAzul1	17	START	1602855813573	1602855813573
USER	AcessoMercadoAzul1	18	START	1602855813574	1602855813574
USER	AcessoMercadoAzul1	19	START	1602855813575	1602855813575
USER	AcessoMercadoAzul1	20	START	1602855813576	1602855813576
USER	AcessoMercadoAzul1	21	START	1602855813577	1602855813577
USER	AcessoMercadoAzul1	22	START	1602855813578	1602855813578
USER	AcessoMercadoAzul1	23	START	1602855813578	1602855813578
USER	AcessoMercadoAzul1	24	START	1602855813579	1602855813579
USER	AcessoMercadoAzul1	25	START	1602855813580	1602855813580
USER	AcessoMercadoAzul1	26	START	1602855813580	1602855813580
USER	AcessoMercadoAzul1	27	START	1602855813581	1602855813581
USER	AcessoMercadoAzul1	28	START	1602855813581	1602855813581
USER	AcessoMercadoAzul1	29	START	1602855813582	1602855813582
USER	AcessoMercadoAzul1	30	START	1602855813582	1602855813582
USER	AcessoMercadoAzul1	31	START	1602855813583	1602855813583
USER	AcessoMercadoAzul1	32	START	1602855813584	1602855813584
USER	AcessoMercadoAzul1	33	START	1602855813585	1602855813585
USER	AcessoMercadoAzul1	34	START	1602855813586	1602855813586
USER	AcessoMercadoAzul1	35	START	1602855813587	1602855813587
USER	AcessoMercadoAzul1	36	START	1602855813588	1602855813588
USER	AcessoMercadoAzul1	37	START	1602855813589	1602855813589
USER	AcessoMercadoAzul1	38	START	1602855813590	1602855813590
USER	AcessoMercadoAzul1	39	START	1602855813591	1602855813591
USER	AcessoMercadoAzul1	40	START	1602855813591	1602855813591
USER	AcessoMercadoAzul1	41	START	1602855813592	1602855813592
USER	AcessoMercadoAzul1	42	START	1602855813593	1602855813593
USER	AcessoMercadoAzul1	43	START	1602855813593	1602855813593
USER	AcessoMercadoAzul1	44	START	1602855813594	1602855813594
USER	AcessoMercadoAzul1	45	START	1602855813594	1602855813594
USER	AcessoMercadoAzul1	46	START	1602855813595	1602855813595
USER	AcessoMercadoAzul1	47	START	1602855813595	1602855813595
USER	AcessoMercadoAzul1	48	START	1602855813596	1602855813596
USER	AcessoMercadoAzul1	49	START	1602855813596	1602855813596
USER	AcessoMercadoAzul1	50	START	1602855813597	1602855813597
USER	AcessoMercadoAzul1	51	START	1602855813597	1602855813597
USER	AcessoMercadoAzul1	52	START	1602855813598	1602855813598
USER	AcessoMercadoAzul1	53	START	1602855813598	1602855813598
USER	AcessoMercadoAzul1	54	START	1602855813599	1602855813599
USER	AcessoMercadoAzul1	55	START	1602855813599	1602855813599
USER	AcessoMercadoAzul1	56	START	1602855813600	1602855813600
USER	AcessoMercadoAzul1	57	START	1602855813600	1602855813600
