RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603131250371	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1603131252697	1603131252697
USER	AcessoMercadoAzul1	2	START	1603131252975	1603131252975
USER	AcessoMercadoAzul1	3	START	1603131253235	1603131253235
USER	AcessoMercadoAzul1	4	START	1603131253485	1603131253485
USER	AcessoMercadoAzul1	5	START	1603131253734	1603131253734
USER	AcessoMercadoAzul1	6	START	1603131254064	1603131254064
USER	AcessoMercadoAzul1	7	START	1603131254395	1603131254395
USER	AcessoMercadoAzul1	8	START	1603131254735	1603131254735
USER	AcessoMercadoAzul1	9	START	1603131255034	1603131255034
USER	AcessoMercadoAzul1	10	START	1603131255365	1603131255365
USER	AcessoMercadoAzul1	11	START	1603131255704	1603131255704
USER	AcessoMercadoAzul1	12	START	1603131255955	1603131255955
USER	AcessoMercadoAzul1	13	START	1603131256205	1603131256205
USER	AcessoMercadoAzul1	14	START	1603131256455	1603131256455
USER	AcessoMercadoAzul1	15	START	1603131256705	1603131256705
USER	AcessoMercadoAzul1	16	START	1603131257035	1603131257035
USER	AcessoMercadoAzul1	17	START	1603131257364	1603131257364
USER	AcessoMercadoAzul1	18	START	1603131257704	1603131257704
USER	AcessoMercadoAzul1	19	START	1603131258035	1603131258035
REQUEST	9		request_0	1603131255035	1603131258126	OK	 
REQUEST	16		request_0	1603131257035	1603131258127	OK	 
REQUEST	6		request_0	1603131254067	1603131258111	OK	 
REQUEST	12		request_0	1603131255956	1603131258111	OK	 
REQUEST	13		request_0	1603131256206	1603131258119	OK	 
REQUEST	8		request_0	1603131254735	1603131258119	OK	 
REQUEST	5		request_0	1603131253735	1603131258119	OK	 
REQUEST	3		request_0	1603131253236	1603131258126	OK	 
REQUEST	10		request_0	1603131255366	1603131258112	OK	 
REQUEST	1		request_0	1603131252721	1603131258122	OK	 
REQUEST	7		request_0	1603131254396	1603131258112	OK	 
REQUEST	2		request_0	1603131252976	1603131258126	OK	 
REQUEST	4		request_0	1603131253486	1603131258119	OK	 
REQUEST	15		request_0	1603131256706	1603131258126	OK	 
REQUEST	14		request_0	1603131256456	1603131258126	OK	 
REQUEST	11		request_0	1603131255705	1603131258111	OK	 
USER	AcessoMercadoAzul1	20	START	1603131258365	1603131258365
USER	AcessoMercadoAzul1	21	START	1603131258705	1603131258705
USER	AcessoMercadoAzul1	22	START	1603131258954	1603131258954
USER	AcessoMercadoAzul1	23	START	1603131259205	1603131259205
USER	AcessoMercadoAzul1	24	START	1603131259454	1603131259454
USER	AcessoMercadoAzul1	25	START	1603131259705	1603131259705
USER	AcessoMercadoAzul1	26	START	1603131260035	1603131260035
USER	AcessoMercadoAzul1	27	START	1603131260364	1603131260364
USER	AcessoMercadoAzul1	28	START	1603131260705	1603131260705
USER	AcessoMercadoAzul1	29	START	1603131261034	1603131261034
USER	AcessoMercadoAzul1	30	START	1603131261365	1603131261365
USER	AcessoMercadoAzul1	31	START	1603131261705	1603131261705
USER	AcessoMercadoAzul1	32	START	1603131261955	1603131261955
USER	AcessoMercadoAzul1	33	START	1603131262205	1603131262205
USER	AcessoMercadoAzul1	34	START	1603131262454	1603131262454
USER	AcessoMercadoAzul1	35	START	1603131262705	1603131262705
USER	AcessoMercadoAzul1	36	START	1603131263035	1603131263035
USER	AcessoMercadoAzul1	37	START	1603131263365	1603131263365
USER	AcessoMercadoAzul1	38	START	1603131263705	1603131263705
USER	AcessoMercadoAzul1	39	START	1603131264035	1603131264035
USER	AcessoMercadoAzul1	40	START	1603131264365	1603131264365
USER	AcessoMercadoAzul1	41	START	1603131264705	1603131264705
USER	AcessoMercadoAzul1	42	START	1603131264955	1603131264955
USER	AcessoMercadoAzul1	43	START	1603131265205	1603131265205
USER	AcessoMercadoAzul1	44	START	1603131265454	1603131265454
USER	AcessoMercadoAzul1	45	START	1603131265705	1603131265705
USER	AcessoMercadoAzul1	46	START	1603131266034	1603131266034
USER	AcessoMercadoAzul1	47	START	1603131266364	1603131266364
USER	AcessoMercadoAzul1	48	START	1603131266704	1603131266704
USER	AcessoMercadoAzul1	49	START	1603131267035	1603131267035
USER	AcessoMercadoAzul1	50	START	1603131267364	1603131267364
USER	AcessoMercadoAzul1	51	START	1603131267704	1603131267704
USER	AcessoMercadoAzul1	52	START	1603131267954	1603131267954
USER	AcessoMercadoAzul1	53	START	1603131268205	1603131268205
