RUN	basic.TestAmei	testamei	1602261962596	teste	3.0.2
USER	POST Authentication	66	END	1602261966557	1602261973320
USER	POST Authentication	102	END	1602261967267	1602261973320
USER	POST Authentication	405	START	1602261973326	1602261973326
USER	POST Authentication	406	START	1602261973347	1602261973347
USER	POST Authentication	407	START	1602261973367	1602261973367
USER	POST Authentication	408	START	1602261973387	1602261973387
USER	POST Authentication	409	START	1602261973406	1602261973406
REQUEST	198		POST OAuth Req	1602261969189	1602261973408	OK	 
USER	POST Authentication	198	END	1602261969187	1602261973409
USER	POST Authentication	410	START	1602261973426	1602261973426
USER	POST Authentication	411	START	1602261973447	1602261973447
REQUEST	210		POST OAuth Req	1602261969428	1602261973466	OK	 
USER	POST Authentication	412	START	1602261973467	1602261973467
REQUEST	42		POST OAuth Req	1602261966078	1602261973466	OK	 
USER	POST Authentication	210	END	1602261969427	1602261973467
USER	POST Authentication	42	END	1602261966077	1602261973468
USER	POST Authentication	413	START	1602261973487	1602261973487
USER	POST Authentication	414	START	1602261973506	1602261973506
USER	POST Authentication	415	START	1602261973527	1602261973527
USER	POST Authentication	416	START	1602261973547	1602261973547
USER	POST Authentication	417	START	1602261973566	1602261973566
USER	POST Authentication	418	START	1602261973587	1602261973587
USER	POST Authentication	419	START	1602261973607	1602261973607
USER	POST Authentication	420	START	1602261973627	1602261973627
USER	POST Authentication	421	START	1602261973647	1602261973647
USER	POST Authentication	422	START	1602261973667	1602261973667
USER	POST Authentication	423	START	1602261973686	1602261973686
USER	POST Authentication	424	START	1602261973707	1602261973707
USER	POST Authentication	425	START	1602261973727	1602261973727
USER	POST Authentication	426	START	1602261973747	1602261973747
USER	POST Authentication	427	START	1602261973766	1602261973766
USER	POST Authentication	428	START	1602261973787	1602261973787
USER	POST Authentication	429	START	1602261973807	1602261973807
USER	POST Authentication	430	START	1602261973826	1602261973826
USER	POST Authentication	431	START	1602261973847	1602261973847
USER	POST Authentication	432	START	1602261973867	1602261973867
USER	POST Authentication	433	START	1602261973887	1602261973887
USER	POST Authentication	434	START	1602261973907	1602261973907
USER	POST Authentication	435	START	1602261973927	1602261973927
REQUEST	220		POST OAuth Req	1602261969628	1602261973926	OK	 
USER	POST Authentication	220	END	1602261969627	1602261973929
USER	POST Authentication	436	START	1602261973947	1602261973947
USER	POST Authentication	437	START	1602261973967	1602261973967
USER	POST Authentication	438	START	1602261973986	1602261973986
USER	POST Authentication	439	START	1602261974007	1602261974007
USER	POST Authentication	440	START	1602261974027	1602261974027
USER	POST Authentication	441	START	1602261974047	1602261974047
USER	POST Authentication	442	START	1602261974067	1602261974067
USER	POST Authentication	443	START	1602261974086	1602261974086
USER	POST Authentication	444	START	1602261974107	1602261974107
USER	POST Authentication	445	START	1602261974127	1602261974127
USER	POST Authentication	446	START	1602261974146	1602261974146
USER	POST Authentication	447	START	1602261974167	1602261974167
