RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602855567974	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602855570415	1602855570415
REQUEST	1		request_0	1602855570444	1602855575666	OK	 
REQUEST	1		request_1	1602855590856	1602855605957	OK	 
REQUEST	1		request_2	1602855590858	1602855606091	OK	 
REQUEST	1		request_11	1602855595889	1602855606106	OK	 
REQUEST	1		request_5	1602855590859	1602855606132	OK	 
REQUEST	1		request_12	1602855585820	1602855606198	OK	 
REQUEST	1		request_10	1602855590860	1602855606201	OK	 
REQUEST	1		request_13	1602855590854	1602855606217	OK	 
REQUEST	1		request_16	1602855575711	1602855606234	OK	 
REQUEST	1		request_15	1602855600923	1602855606331	OK	 
REQUEST	1		request_17	1602855595891	1602855606358	OK	 
REQUEST	1		request_18	1602855580785	1602855606386	OK	 
REQUEST	1		request_19	1602855585817	1602855607022	OK	 
REQUEST	1		request_20	1602855585819	1602855607047	OK	 
REQUEST	1		request_21	1602855609077	1602855609100	OK	 
REQUEST	1		request_23	1602855609112	1602855614154	OK	 
REQUEST	1		request_22	1602855609114	1602855614157	OK	 
REQUEST	1		request_26	1602855609117	1602855614174	OK	 
REQUEST	1		request_29	1602855609116	1602855614377	OK	 
REQUEST	1		request_28	1602855609115	1602855614420	OK	 
REQUEST	1		request_25	1602855609118	1602855614493	OK	 
REQUEST	1		request_30	1602855630502	1602855630553	OK	 
REQUEST	1		request_30 Redirect 1	1602855630564	1602855630608	OK	 
REQUEST	1		request_35	1602855635744	1602855640777	OK	 
REQUEST	1		request_37	1602855630707	1602855645812	OK	 
REQUEST	1		request_47	1602855630709	1602855645813	OK	 
REQUEST	1		request_45	1602855630708	1602855645814	OK	 
REQUEST	1		request_40	1602855630708	1602855645815	OK	 
REQUEST	1		request_32	1602855635738	1602855645817	OK	 
REQUEST	1		request_41	1602855635739	1602855645818	OK	 
REQUEST	1		request_43	1602855635741	1602855645819	OK	 
REQUEST	1		request_34	1602855635742	1602855645822	OK	 
REQUEST	1		request_38	1602855640774	1602855645916	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST	1		request_39	1602855640775	1602855645936	OK	 
REQUEST	1		request_36	1602855635745	1602855645939	OK	 
REQUEST	1		request_35	1602855640779	1602855645947	OK	 
REQUEST	1		request_39	1602855645938	1602855645964	OK	 
REQUEST	1		icon?family=Material+Icons|Material+Icons+Outlined	1602855630709	1602855646062	OK	 
USER	AcessoMercadoAzul1	1	END	1602855570415	1602855646096
