RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602866571274	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602866573638	1602866573638
USER	AcessoMercadoAzul1	2	START	1602866573732	1602866573732
USER	AcessoMercadoAzul1	3	START	1602866573782	1602866573782
USER	AcessoMercadoAzul1	4	START	1602866573841	1602866573841
USER	AcessoMercadoAzul1	5	START	1602866573902	1602866573902
USER	AcessoMercadoAzul1	6	START	1602866573972	1602866573972
USER	AcessoMercadoAzul1	7	START	1602866574032	1602866574032
USER	AcessoMercadoAzul1	8	START	1602866574092	1602866574092
USER	AcessoMercadoAzul1	9	START	1602866574152	1602866574152
USER	AcessoMercadoAzul1	10	START	1602866574212	1602866574212
USER	AcessoMercadoAzul1	11	START	1602866574271	1602866574271
USER	AcessoMercadoAzul1	12	START	1602866574322	1602866574322
USER	AcessoMercadoAzul1	13	START	1602866574382	1602866574382
USER	AcessoMercadoAzul1	14	START	1602866574441	1602866574441
USER	AcessoMercadoAzul1	15	START	1602866574501	1602866574501
USER	AcessoMercadoAzul1	16	START	1602866574562	1602866574562
USER	AcessoMercadoAzul1	17	START	1602866574622	1602866574622
USER	AcessoMercadoAzul1	18	START	1602866574682	1602866574682
USER	AcessoMercadoAzul1	19	START	1602866574742	1602866574742
USER	AcessoMercadoAzul1	20	START	1602866574792	1602866574792
USER	AcessoMercadoAzul1	21	START	1602866574852	1602866574852
USER	AcessoMercadoAzul1	22	START	1602866574912	1602866574912
USER	AcessoMercadoAzul1	23	START	1602866574972	1602866574972
USER	AcessoMercadoAzul1	24	START	1602866575032	1602866575032
USER	AcessoMercadoAzul1	25	START	1602866575092	1602866575092
USER	AcessoMercadoAzul1	26	START	1602866575152	1602866575152
USER	AcessoMercadoAzul1	27	START	1602866575212	1602866575212
USER	AcessoMercadoAzul1	28	START	1602866575271	1602866575271
USER	AcessoMercadoAzul1	29	START	1602866575322	1602866575322
USER	AcessoMercadoAzul1	30	START	1602866575382	1602866575382
USER	AcessoMercadoAzul1	31	START	1602866575442	1602866575442
USER	AcessoMercadoAzul1	32	START	1602866575502	1602866575502
USER	AcessoMercadoAzul1	33	START	1602866575562	1602866575562
USER	AcessoMercadoAzul1	34	START	1602866575622	1602866575622
USER	AcessoMercadoAzul1	35	START	1602866575682	1602866575682
USER	AcessoMercadoAzul1	36	START	1602866575702	1602866575702
USER	AcessoMercadoAzul1	37	START	1602866575762	1602866575762
USER	AcessoMercadoAzul1	38	START	1602866575832	1602866575832
USER	AcessoMercadoAzul1	39	START	1602866575892	1602866575892
USER	AcessoMercadoAzul1	40	START	1602866575952	1602866575952
USER	AcessoMercadoAzul1	41	START	1602866576012	1602866576012
USER	AcessoMercadoAzul1	42	START	1602866576081	1602866576081
USER	AcessoMercadoAzul1	43	START	1602866576142	1602866576142
