RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602868992574	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602868994918	1602868994918
USER	AcessoMercadoAzul1	2	START	1602868994945	1602868994945
USER	AcessoMercadoAzul1	3	START	1602868994945	1602868994945
USER	AcessoMercadoAzul1	4	START	1602868994946	1602868994946
USER	AcessoMercadoAzul1	5	START	1602868994947	1602868994947
USER	AcessoMercadoAzul1	6	START	1602868994948	1602868994948
USER	AcessoMercadoAzul1	7	START	1602868994948	1602868994948
USER	AcessoMercadoAzul1	8	START	1602868994949	1602868994949
USER	AcessoMercadoAzul1	9	START	1602868994950	1602868994950
USER	AcessoMercadoAzul1	10	START	1602868994951	1602868994951
USER	AcessoMercadoAzul1	11	START	1602868994952	1602868994952
USER	AcessoMercadoAzul1	12	START	1602868994953	1602868994953
USER	AcessoMercadoAzul1	13	START	1602868994953	1602868994953
USER	AcessoMercadoAzul1	14	START	1602868994954	1602868994954
USER	AcessoMercadoAzul1	15	START	1602868994956	1602868994956
USER	AcessoMercadoAzul1	16	START	1602868994959	1602868994959
USER	AcessoMercadoAzul1	17	START	1602868994959	1602868994959
USER	AcessoMercadoAzul1	18	START	1602868994960	1602868994960
USER	AcessoMercadoAzul1	19	START	1602868994960	1602868994960
USER	AcessoMercadoAzul1	20	START	1602868994961	1602868994961
USER	AcessoMercadoAzul1	21	START	1602868994962	1602868994962
USER	AcessoMercadoAzul1	22	START	1602868994962	1602868994962
USER	AcessoMercadoAzul1	23	START	1602868994963	1602868994963
USER	AcessoMercadoAzul1	24	START	1602868994964	1602868994964
USER	AcessoMercadoAzul1	25	START	1602868994964	1602868994964
USER	AcessoMercadoAzul1	26	START	1602868994965	1602868994965
USER	AcessoMercadoAzul1	27	START	1602868994966	1602868994966
USER	AcessoMercadoAzul1	28	START	1602868994966	1602868994966
USER	AcessoMercadoAzul1	29	START	1602868994967	1602868994967
USER	AcessoMercadoAzul1	30	START	1602868994967	1602868994967
USER	AcessoMercadoAzul1	31	START	1602868994968	1602868994968
USER	AcessoMercadoAzul1	32	START	1602868994968	1602868994968
USER	AcessoMercadoAzul1	33	START	1602868994969	1602868994969
USER	AcessoMercadoAzul1	34	START	1602868994970	1602868994970
USER	AcessoMercadoAzul1	35	START	1602868994970	1602868994970
USER	AcessoMercadoAzul1	36	START	1602868994971	1602868994971
USER	AcessoMercadoAzul1	37	START	1602868994971	1602868994971
USER	AcessoMercadoAzul1	38	START	1602868994972	1602868994972
USER	AcessoMercadoAzul1	39	START	1602868994972	1602868994972
USER	AcessoMercadoAzul1	40	START	1602868994973	1602868994973
USER	AcessoMercadoAzul1	41	START	1602868994973	1602868994973
USER	AcessoMercadoAzul1	42	START	1602868994973	1602868994973
USER	AcessoMercadoAzul1	43	START	1602868994974	1602868994974
USER	AcessoMercadoAzul1	44	START	1602868994974	1602868994974
USER	AcessoMercadoAzul1	45	START	1602868994975	1602868994975
USER	AcessoMercadoAzul1	46	START	1602868994975	1602868994975
USER	AcessoMercadoAzul1	47	START	1602868994976	1602868994976
USER	AcessoMercadoAzul1	48	START	1602868994976	1602868994976
USER	AcessoMercadoAzul1	49	START	1602868994976	1602868994976
USER	AcessoMercadoAzul1	50	START	1602868994980	1602868994980
USER	AcessoMercadoAzul1	51	START	1602868994980	1602868994980
USER	AcessoMercadoAzul1	52	START	1602868994981	1602868994981
USER	AcessoMercadoAzul1	53	START	1602868994981	1602868994981
USER	AcessoMercadoAzul1	54	START	1602868994981	1602868994981
USER	AcessoMercadoAzul1	55	START	1602868994982	1602868994982
USER	AcessoMercadoAzul1	56	START	1602868994982	1602868994982
USER	AcessoMercadoAzul1	57	START	1602868994983	1602868994983
USER	AcessoMercadoAzul1	58	START	1602868994983	1602868994983
USER	AcessoMercadoAzul1	59	START	1602868994983	1602868994983
USER	AcessoMercadoAzul1	60	START	1602868994984	1602868994984
USER	AcessoMercadoAzul1	61	START	1602868994984	1602868994984
USER	AcessoMercadoAzul1	62	START	1602868994984	1602868994984
USER	AcessoMercadoAzul1	63	START	1602868994985	1602868994985
USER	AcessoMercadoAzul1	64	START	1602868994985	1602868994985
USER	AcessoMercadoAzul1	65	START	1602868994985	1602868994985
USER	AcessoMercadoAzul1	66	START	1602868994986	1602868994986
USER	AcessoMercadoAzul1	67	START	1602868994986	1602868994986
USER	AcessoMercadoAzul1	68	START	1602868994987	1602868994987
USER	AcessoMercadoAzul1	69	START	1602868994987	1602868994987
USER	AcessoMercadoAzul1	70	START	1602868994987	1602868994987
USER	AcessoMercadoAzul1	71	START	1602868994988	1602868994988
USER	AcessoMercadoAzul1	72	START	1602868994988	1602868994988
USER	AcessoMercadoAzul1	73	START	1602868994988	1602868994988
USER	AcessoMercadoAzul1	74	START	1602868994988	1602868994988
USER	AcessoMercadoAzul1	75	START	1602868994989	1602868994989
USER	AcessoMercadoAzul1	76	START	1602868994989	1602868994989
USER	AcessoMercadoAzul1	77	START	1602868994990	1602868994990
USER	AcessoMercadoAzul1	78	START	1602868994990	1602868994990
USER	AcessoMercadoAzul1	79	START	1602868994991	1602868994991
USER	AcessoMercadoAzul1	80	START	1602868994991	1602868994991
USER	AcessoMercadoAzul1	81	START	1602868994992	1602868994992
USER	AcessoMercadoAzul1	82	START	1602868994992	1602868994992
USER	AcessoMercadoAzul1	83	START	1602868994993	1602868994993
USER	AcessoMercadoAzul1	84	START	1602868994993	1602868994993
USER	AcessoMercadoAzul1	85	START	1602868994994	1602868994994
USER	AcessoMercadoAzul1	86	START	1602868994994	1602868994994
USER	AcessoMercadoAzul1	87	START	1602868994995	1602868994995
USER	AcessoMercadoAzul1	88	START	1602868994995	1602868994995
USER	AcessoMercadoAzul1	89	START	1602868994996	1602868994996
USER	AcessoMercadoAzul1	90	START	1602868994996	1602868994996
USER	AcessoMercadoAzul1	91	START	1602868994997	1602868994997
USER	AcessoMercadoAzul1	92	START	1602868994998	1602868994998
USER	AcessoMercadoAzul1	93	START	1602868994998	1602868994998
USER	AcessoMercadoAzul1	94	START	1602868994999	1602868994999
USER	AcessoMercadoAzul1	95	START	1602868994999	1602868994999
USER	AcessoMercadoAzul1	96	START	1602868995000	1602868995000
USER	AcessoMercadoAzul1	97	START	1602868995000	1602868995000
USER	AcessoMercadoAzul1	98	START	1602868995001	1602868995001
USER	AcessoMercadoAzul1	99	START	1602868995001	1602868995001
USER	AcessoMercadoAzul1	100	START	1602868995002	1602868995002
USER	AcessoMercadoAzul1	101	START	1602868995002	1602868995002
USER	AcessoMercadoAzul1	102	START	1602868995003	1602868995003
USER	AcessoMercadoAzul1	103	START	1602868995003	1602868995003
USER	AcessoMercadoAzul1	104	START	1602868995004	1602868995004
USER	AcessoMercadoAzul1	105	START	1602868995004	1602868995004
USER	AcessoMercadoAzul1	106	START	1602868995005	1602868995005
USER	AcessoMercadoAzul1	107	START	1602868995005	1602868995005
USER	AcessoMercadoAzul1	108	START	1602868995006	1602868995006
USER	AcessoMercadoAzul1	109	START	1602868995006	1602868995006
USER	AcessoMercadoAzul1	110	START	1602868995007	1602868995007
USER	AcessoMercadoAzul1	111	START	1602868995007	1602868995007
USER	AcessoMercadoAzul1	112	START	1602868995008	1602868995008
USER	AcessoMercadoAzul1	113	START	1602868995008	1602868995008
USER	AcessoMercadoAzul1	114	START	1602868995009	1602868995009
USER	AcessoMercadoAzul1	115	START	1602868995009	1602868995009
USER	AcessoMercadoAzul1	116	START	1602868995009	1602868995009
USER	AcessoMercadoAzul1	117	START	1602868995009	1602868995009
USER	AcessoMercadoAzul1	118	START	1602868995010	1602868995010
USER	AcessoMercadoAzul1	119	START	1602868995010	1602868995010
USER	AcessoMercadoAzul1	120	START	1602868995010	1602868995010
USER	AcessoMercadoAzul1	121	START	1602868995011	1602868995011
USER	AcessoMercadoAzul1	122	START	1602868995011	1602868995011
USER	AcessoMercadoAzul1	123	START	1602868995011	1602868995011
USER	AcessoMercadoAzul1	124	START	1602868995011	1602868995011
USER	AcessoMercadoAzul1	125	START	1602868995012	1602868995012
USER	AcessoMercadoAzul1	126	START	1602868995012	1602868995012
USER	AcessoMercadoAzul1	127	START	1602868995012	1602868995012
USER	AcessoMercadoAzul1	128	START	1602868995013	1602868995013
USER	AcessoMercadoAzul1	129	START	1602868995013	1602868995013
USER	AcessoMercadoAzul1	130	START	1602868995014	1602868995014
USER	AcessoMercadoAzul1	131	START	1602868995014	1602868995014
USER	AcessoMercadoAzul1	132	START	1602868995014	1602868995014
USER	AcessoMercadoAzul1	133	START	1602868995014	1602868995014
USER	AcessoMercadoAzul1	134	START	1602868995015	1602868995015
USER	AcessoMercadoAzul1	135	START	1602868995015	1602868995015
USER	AcessoMercadoAzul1	136	START	1602868995015	1602868995015
USER	AcessoMercadoAzul1	137	START	1602868995015	1602868995015
USER	AcessoMercadoAzul1	138	START	1602868995016	1602868995016
USER	AcessoMercadoAzul1	139	START	1602868995016	1602868995016
USER	AcessoMercadoAzul1	140	START	1602868995016	1602868995016
USER	AcessoMercadoAzul1	141	START	1602868995017	1602868995017
USER	AcessoMercadoAzul1	142	START	1602868995017	1602868995017
USER	AcessoMercadoAzul1	143	START	1602868995017	1602868995017
USER	AcessoMercadoAzul1	144	START	1602868995017	1602868995017
USER	AcessoMercadoAzul1	145	START	1602868995018	1602868995018
USER	AcessoMercadoAzul1	146	START	1602868995018	1602868995018
USER	AcessoMercadoAzul1	147	START	1602868995018	1602868995018
USER	AcessoMercadoAzul1	148	START	1602868995018	1602868995018
USER	AcessoMercadoAzul1	149	START	1602868995019	1602868995019
USER	AcessoMercadoAzul1	150	START	1602868995019	1602868995019
USER	AcessoMercadoAzul1	151	START	1602868995019	1602868995019
USER	AcessoMercadoAzul1	152	START	1602868995020	1602868995020
USER	AcessoMercadoAzul1	153	START	1602868995020	1602868995020
USER	AcessoMercadoAzul1	154	START	1602868995020	1602868995020
USER	AcessoMercadoAzul1	155	START	1602868995020	1602868995020
USER	AcessoMercadoAzul1	156	START	1602868995021	1602868995021
USER	AcessoMercadoAzul1	157	START	1602868995021	1602868995021
USER	AcessoMercadoAzul1	158	START	1602868995021	1602868995021
USER	AcessoMercadoAzul1	159	START	1602868995022	1602868995022
USER	AcessoMercadoAzul1	160	START	1602868995022	1602868995022
USER	AcessoMercadoAzul1	161	START	1602868995022	1602868995022
USER	AcessoMercadoAzul1	162	START	1602868995022	1602868995022
USER	AcessoMercadoAzul1	163	START	1602868995023	1602868995023
USER	AcessoMercadoAzul1	164	START	1602868995023	1602868995023
USER	AcessoMercadoAzul1	165	START	1602868995023	1602868995023
USER	AcessoMercadoAzul1	166	START	1602868995023	1602868995023
USER	AcessoMercadoAzul1	167	START	1602868995024	1602868995024
USER	AcessoMercadoAzul1	168	START	1602868995024	1602868995024
USER	AcessoMercadoAzul1	169	START	1602868995024	1602868995024
