RUN	basic.ListarAnuncios2	listaranuncios2	1603221950117	teste	3.0.2
REQUEST	14		request_1	1603221969030	1603221979113	OK	 
REQUEST	5		request_1	1603221969022	1603221979112	OK	 
REQUEST	7		request_1	1603221969025	1603221979112	OK	 
REQUEST	15		request_1	1603221969012	1603221979114	OK	 
REQUEST	5		Acesso_Pagina_login_1	1603221969034	1603221979116	OK	 
REQUEST	10		Acesso_Pagina_login_1	1603221969034	1603221979116	OK	 
REQUEST	14		Acesso_Pagina_login_1	1603221969033	1603221979116	OK	 
REQUEST	9		request_1	1603221969032	1603221979112	OK	 
REQUEST	13		request_1	1603221969012	1603221979117	OK	 
REQUEST	6		request_1	1603221969025	1603221979116	OK	 
REQUEST	12		Acesso_Pagina_login_1	1603221969032	1603221979117	OK	 
REQUEST	8		request_1	1603221969019	1603221979116	OK	 
REQUEST	9		Acesso_Pagina_login_1	1603221969035	1603221979118	OK	 
REQUEST	7		Acesso_Pagina_login_1	1603221969028	1603221979119	OK	 
REQUEST	28		Gerar Token	1603221968475	1603221979119	OK	 
REQUEST	26		Gerar Token	1603221967474	1603221979118	OK	 
REQUEST	8		Acesso_Pagina_login_1	1603221969022	1603221979120	OK	 
REQUEST	25		Gerar Token	1603221966474	1603221979120	OK	 
REQUEST	16		request_1	1603221969012	1603221979121	OK	 
REQUEST	6		Acesso_Pagina_login_1	1603221969028	1603221979122	OK	 
REQUEST	19		request_1	1603221969019	1603221979113	OK	 
REQUEST	21		Gerar Token	1603221964474	1603221979122	OK	 
REQUEST	13		Acesso_Pagina_login_1	1603221969016	1603221979123	OK	 
REQUEST	17		request_0	1603221967494	1603221979123	OK	 
REQUEST	16		Acesso_Pagina_login_1	1603221969017	1603221979123	OK	 
REQUEST	11		request_1	1603221969025	1603221979123	OK	 
REQUEST	15		Acesso_Pagina_login_1	1603221969016	1603221979123	OK	 
REQUEST	2		request_1	1603221969017	1603221979112	OK	 
REQUEST	11		Acesso_Pagina_login_1	1603221969034	1603221979125	OK	 
REQUEST	4		request_1	1603221969025	1603221979112	OK	 
REQUEST	18		request_0	1603221968034	1603221979127	OK	 
REQUEST	24		Gerar Token	1603221965975	1603221979125	OK	 
REQUEST	27		Gerar Token	1603221967975	1603221979127	OK	 
REQUEST	22		Gerar Token	1603221964975	1603221979127	OK	 
REQUEST	23		Gerar Token	1603221965474	1603221979120	OK	 
REQUEST	4		Acesso_Pagina_login_1	1603221969028	1603221979134	OK	 
REQUEST	3		request_0	1603221963623	1603221979134	OK	 
REQUEST	2		Acesso_Pagina_login_1	1603221969022	1603221979156	OK	 
REQUEST	1		Acesso_Pagina_login_1	1603221969016	1603221979178	OK	 
REQUEST	19		Acesso_Pagina_login_1	1603221969025	1603221979180	OK	 
REQUEST	3		request_1	1603221979141	1603221979238	OK	 
REQUEST	18		request_1	1603221979133	1603221979239	OK	 
REQUEST	18		Acesso_Pagina_login_1	1603221979137	1603221979241	OK	 
REQUEST	3		Acesso_Pagina_login_1	1603221979143	1603221979240	OK	 
REQUEST	17		request_1	1603221979134	1603221979258	OK	 
REQUEST	17		Acesso_Pagina_login_1	1603221979144	1603221979260	OK	 
REQUEST	14		request_3	1603221969031	1603221979449	OK	 
REQUEST	16		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979104	1603221979461	OK	 
REQUEST	9		request_7	1603221969036	1603221979469	OK	 
REQUEST	14		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979104	1603221979470	OK	 
USER	ListarAnuncios2	46	START	1603221979473	1603221979473
REQUEST	7		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979101	1603221979479	OK	 
REQUEST	7		css?family=Roboto:700,500,400,300,600&display=swap	1603221974072	1603221979485	OK	 
REQUEST	12		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979108	1603221979490	OK	 
REQUEST	6		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979103	1603221979490	OK	 
REQUEST	6		css?family=Roboto:700,500,400,300,600&display=swap	1603221974071	1603221979495	OK	 
REQUEST	5		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979106	1603221979495	OK	 
REQUEST	14		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979105	1603221979505	OK	 
REQUEST	14		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979105	1603221979508	OK	 
REQUEST	14		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979514	OK	 
REQUEST	12		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979100	1603221979524	OK	 
REQUEST	14		request_4	1603221969031	1603221979530	OK	 
REQUEST	9		request_3	1603221969033	1603221979531	OK	 
REQUEST	12		css?family=Roboto:700,500,400,300,600&display=swap	1603221974069	1603221979531	OK	 
REQUEST	9		request_4	1603221969034	1603221979533	OK	 
REQUEST	10		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979101	1603221979539	OK	 
REQUEST	7		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979527	OK	 
REQUEST	10		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979107	1603221979546	OK	 
REQUEST	15		css?family=Roboto:700,500,400,300,600&display=swap	1603221974069	1603221979546	OK	 
REQUEST	6		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979546	OK	 
REQUEST	9		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979549	OK	 
REQUEST	7		request_3	1603221969025	1603221979552	OK	 
REQUEST	4		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979105	1603221979555	OK	 
REQUEST	10		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979100	1603221979555	OK	 
REQUEST	6		request_18	1603221969029	1603221979556	OK	 
REQUEST	6		request_3	1603221969026	1603221979557	OK	 
REQUEST	9		request_18	1603221969037	1603221979557	OK	 
REQUEST	4		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979104	1603221979560	OK	 
REQUEST	9		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979099	1603221979561	OK	 
REQUEST	8		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979104	1603221979562	OK	 
REQUEST	13		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979562	OK	 
REQUEST	5		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979105	1603221979543	OK	 
REQUEST	16		request_3	1603221969015	1603221979565	OK	 
REQUEST	5		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979567	OK	 
REQUEST	8		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979106	1603221979567	OK	 
REQUEST	7		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979102	1603221979568	OK	 
REQUEST	5		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979109	1603221979571	OK	 
REQUEST	16		request_4	1603221969016	1603221979572	OK	 
REQUEST	6		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979110	1603221979574	OK	 
REQUEST	13		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979107	1603221979574	OK	 
REQUEST	9		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979574	OK	 
REQUEST	13		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979103	1603221979577	OK	 
REQUEST	12		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979106	1603221979580	OK	 
REQUEST	4		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979576	OK	 
REQUEST	15		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979109	1603221979581	OK	 
REQUEST	7		request_4	1603221969026	1603221979586	OK	 
REQUEST	13		request_4	1603221969015	1603221979587	OK	 
REQUEST	4		request_3	1603221969026	1603221979588	OK	 
REQUEST	13		request_3	1603221969014	1603221979588	OK	 
REQUEST	4		request_4	1603221969026	1603221979589	OK	 
REQUEST	5		request_3	1603221969023	1603221979589	OK	 
REQUEST	5		request_7	1603221969035	1603221979590	OK	 
REQUEST	10		request_7	1603221969035	1603221979590	OK	 
REQUEST	5		request_4	1603221969023	1603221979591	OK	 
REQUEST	10		request_3	1603221969032	1603221979591	OK	 
REQUEST	14		request_7	1603221969036	1603221979592	OK	 
REQUEST	11		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979592	OK	 
REQUEST	19		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979099	1603221979595	OK	 
REQUEST	10		css?family=Roboto:700,500,400,300,600&display=swap	1603221974069	1603221979595	OK	 
REQUEST	11		css?family=Roboto:700,500,400,300,600&display=swap	1603221974070	1603221979600	OK	 
REQUEST	16		request_14	1603221969016	1603221979586	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	13		request_14	1603221969016	1603221979589	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	15		request_14	1603221969015	1603221979601	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	9		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979100	1603221979602	OK	 
REQUEST	15		request_4	1603221969014	1603221979603	OK	 
REQUEST	5		request_14	1603221969024	1603221979603	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	11		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979100	1603221979604	OK	 
REQUEST	16		request_7	1603221969018	1603221979607	OK	 
REQUEST	4		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979105	1603221979608	OK	 
REQUEST	8		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979101	1603221979609	OK	 
REQUEST	16		css?family=Roboto:700,500,400,300,600&display=swap	1603221974067	1603221979611	OK	 
REQUEST	15		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979614	OK	 
REQUEST	16		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979105	1603221979614	OK	 
REQUEST	16		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979105	1603221979618	OK	 
REQUEST	14		request_14	1603221969032	1603221979623	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	8		request_14	1603221969022	1603221979623	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	10		request_18	1603221969035	1603221979623	OK	 
REQUEST	2		css?family=Roboto:700,500,400,300,600&display=swap	1603221974072	1603221979631	OK	 
REQUEST	17		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979173	1603221979634	OK	 
REQUEST	8		request_4	1603221969021	1603221979636	OK	 
REQUEST	10		request_4	1603221969033	1603221979636	OK	 
REQUEST	2		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979099	1603221979637	OK	 
REQUEST	8		css?family=Roboto:700,500,400,300,600&display=swap	1603221974068	1603221979639	OK	 
REQUEST	2		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979100	1603221979639	OK	 
REQUEST	8		request_7	1603221969023	1603221979640	OK	 
REQUEST	1		css?family=Roboto:700,500,400,300,600&display=swap	1603221974069	1603221979640	OK	 
REQUEST	1		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979101	1603221979642	OK	 
REQUEST	17		css?family=Roboto:700,500,400,300,600&display=swap	1603221979151	1603221979645	OK	 
REQUEST	1		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979099	1603221979649	OK	 
REQUEST	13		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979102	1603221979650	OK	 
REQUEST	15		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979102	1603221979650	OK	 
REQUEST	10		request_14	1603221969033	1603221979655	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	4		request_18	1603221969038	1603221979657	OK	 
REQUEST	1		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979100	1603221979665	OK	 
REQUEST	6		request_4	1603221969027	1603221979672	OK	 
REQUEST	8		request_18	1603221969024	1603221979675	OK	 
REQUEST	2		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979098	1603221979683	OK	 
REQUEST	17		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979174	1603221979683	OK	 
REQUEST	11		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979099	1603221979683	OK	 
REQUEST	17		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979175	1603221979685	OK	 
REQUEST	18		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979143	1603221979685	OK	 
REQUEST	18		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979143	1603221979688	OK	 
REQUEST	19		css?family=Roboto:700,500,400,300,600&display=swap	1603221974069	1603221979688	OK	 
REQUEST	3		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979176	1603221979695	OK	 
REQUEST	19		css?family=Cantarell:700,500,400,300,600&display=swap	1603221979100	1603221979697	OK	 
REQUEST	18		css?family=Roboto:700,500,400,300,600&display=swap	1603221979142	1603221979712	OK	 
REQUEST	19		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979099	1603221979713	OK	 
REQUEST	3		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979157	1603221979715	OK	 
REQUEST	3		css?family=Roboto:700,500,400,300,600&display=swap	1603221979156	1603221979717	OK	 
REQUEST	18		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221979142	1603221979719	OK	 
REQUEST	3		css?family=Montserrat:700,500,400,300,600&display=swap	1603221979167	1603221979731	OK	 
REQUEST	15		request_3	1603221969014	1603221979737	OK	 
REQUEST	11		request_18	1603221969035	1603221979761	OK	 
REQUEST	11		request_3	1603221969026	1603221979762	OK	 
REQUEST	2		request_7	1603221969027	1603221979789	OK	 
REQUEST	9		request_14	1603221969034	1603221979790	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	13		req_duvida_todos	1603221969039	1603221979791	OK	 
REQUEST	13		request_7	1603221969037	1603221979791	OK	 
REQUEST	12		request_4	1603221969030	1603221979815	OK	 
REQUEST	8		request_3	1603221969020	1603221979815	OK	 
REQUEST	4		request_14	1603221969027	1603221979815	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	2		request_18	1603221969028	1603221979816	OK	 
REQUEST	15		request_7	1603221969029	1603221979838	OK	 
REQUEST	7		request_7	1603221969028	1603221979838	OK	 
REQUEST	4		request_7	1603221969037	1603221979838	OK	 
REQUEST	12		request_7	1603221969032	1603221979838	OK	 
REQUEST	11		request_7	1603221969034	1603221979838	OK	 
REQUEST	12		req_duvida_todos	1603221969034	1603221979839	OK	 
REQUEST	11		request_14	1603221969033	1603221979865	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	10		req_duvida_todos	1603221969036	1603221979943	OK	 
REQUEST	15		req_duvida_todos	1603221969030	1603221979965	OK	 
USER	ListarAnuncios2	47	START	1603221979973	1603221979973
REQUEST	4		req_duvida_todos	1603221969038	1603221979973	OK	 
REQUEST	2		request_4	1603221969019	1603221979989	OK	 
REQUEST	1		request_4	1603221969015	1603221979989	OK	 
REQUEST	19		request_3	1603221969020	1603221980014	OK	 
REQUEST	1		request_3	1603221969014	1603221980014	OK	 
REQUEST	2		request_3	1603221969018	1603221980014	OK	 
REQUEST	2		request_14	1603221969021	1603221980015	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	1		request_14	1603221969016	1603221980015	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	1		request_7	1603221969030	1603221980018	OK	 
REQUEST	1		request_18	1603221969030	1603221980060	OK	 
REQUEST	19		request_7	1603221969025	1603221980081	OK	 
REQUEST	6		request_7	1603221969029	1603221980177	OK	 
REQUEST	17		request_14	1603221979137	1603221980177	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	7		request_14	1603221969027	1603221980177	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	17		request_7	1603221979145	1603221980178	OK	 
REQUEST	8		req_duvida_todos	1603221969025	1603221980178	OK	 
REQUEST	15		request_18	1603221969029	1603221980178	OK	 
REQUEST	12		request_3	1603221969029	1603221980179	OK	 
REQUEST	7		request_18	1603221969029	1603221980180	OK	 
REQUEST	12		request_14	1603221969031	1603221980180	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	17		request_18	1603221979149	1603221980187	OK	 
REQUEST	17		request_4	1603221979136	1603221980224	OK	 
REQUEST	19		request_4	1603221969023	1603221980224	OK	 
REQUEST	17		request_3	1603221979135	1603221980225	OK	 
REQUEST	1		req_duvida_todos	1603221969031	1603221980227	OK	 
REQUEST	6		request_14	1603221969027	1603221980257	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	11		request_4	1603221969026	1603221980257	OK	 
REQUEST	9		req_duvida_todos	1603221969038	1603221980258	OK	 
REQUEST	4		req_Listar_com_filhos_1	1603221974065	1603221980282	OK	 
REQUEST	3		request_3	1603221979141	1603221980281	OK	 
REQUEST	19		request_14	1603221969024	1603221980283	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	29		Gerar Token	1603221968974	1603221980282	OK	 
REQUEST	32		Gerar Token	1603221970974	1603221980283	OK	 
REQUEST	3		request_7	1603221979144	1603221980296	OK	 
REQUEST	5		req_duvida_todos	1603221969037	1603221980296	OK	 
REQUEST	16		req_Listar_com_filhos_1	1603221974065	1603221980297	OK	 
REQUEST	3		request_14	1603221979142	1603221980297	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	3		request_4	1603221979142	1603221980298	OK	 
REQUEST	3		request_18	1603221979145	1603221980300	OK	 
REQUEST	39		Gerar Token	1603221974974	1603221980317	OK	 
REQUEST	11		req_duvida_todos	1603221969036	1603221980340	OK	 
REQUEST	7		req_Listar_com_filhos_1	1603221974071	1603221980340	OK	 
REQUEST	6		req_Listar_com_filhos_1	1603221974070	1603221980340	OK	 
REQUEST	15		req_Listar_com_filhos_1	1603221974068	1603221980377	OK	 
REQUEST	8		req_Listar_com_filhos_1	1603221974067	1603221980383	OK	 
REQUEST	13		req_Listar_com_filhos_1	1603221974066	1603221980396	OK	 
REQUEST	11		req_Listar_com_filhos_1	1603221974068	1603221980397	OK	 
REQUEST	10		req_Listar_com_filhos_1	1603221974068	1603221980396	OK	 
USER	ListarAnuncios2	48	START	1603221980473	1603221980473
REQUEST	12		req_Listar_com_filhos_1	1603221974068	1603221980484	OK	 
REQUEST	18		request_14	1603221979137	1603221980483	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	18		request_3	1603221979134	1603221980484	OK	 
REQUEST	18		request_4	1603221979135	1603221980485	OK	 
REQUEST	18		request_7	1603221979139	1603221980485	OK	 
REQUEST	17		req_duvida_todos	1603221979150	1603221980574	OK	 
REQUEST	18		request_18	1603221979140	1603221980595	OK	 
REQUEST	3		req_duvida_todos	1603221979155	1603221980615	OK	 
REQUEST	19		request_18	1603221969026	1603221980639	OK	 
REQUEST	5		request_18	1603221969036	1603221980677	OK	 
REQUEST	13		request_18	1603221969038	1603221980678	OK	 
REQUEST	16		request_18	1603221969019	1603221980677	OK	 
REQUEST	17		req_Listar_com_filhos_1	1603221979151	1603221980700	OK	 
REQUEST	14		request_18	1603221969036	1603221980700	OK	 
REQUEST	12		request_18	1603221969033	1603221980700	OK	 
REQUEST	3		req_Listar_com_filhos_1	1603221979155	1603221980728	OK	 
REQUEST	38		Gerar Token	1603221974474	1603221980776	OK	 
REQUEST	9		req_Listar_com_filhos_1	1603221974066	1603221980807	OK	 
REQUEST	18		req_duvida_todos	1603221979141	1603221980945	OK	 
REQUEST	2		req_duvida_todos	1603221969028	1603221980968	OK	 
USER	ListarAnuncios2	49	START	1603221980973	1603221980973
REQUEST	42		Gerar Token	1603221976974	1603221980989	OK	 
REQUEST	40		Gerar Token	1603221975474	1603221981009	OK	 
REQUEST	37		Gerar Token	1603221973973	1603221981009	OK	 
REQUEST	18		req_Listar_com_filhos_1	1603221979141	1603221981029	OK	 
REQUEST	36		Gerar Token	1603221973474	1603221981051	OK	 
REQUEST	14		req_duvida_todos	1603221969037	1603221981071	OK	 
REQUEST	16		req_duvida_todos	1603221969039	1603221981139	OK	 
REQUEST	45		Gerar Token	1603221978473	1603221981139	OK	 
REQUEST	7		req_duvida_todos	1603221969030	1603221981172	OK	 
REQUEST	20		request_0	1603221973564	1603221981192	OK	 
REQUEST	14		req_Listar_com_filhos_1	1603221974065	1603221981204	OK	 
REQUEST	43		Gerar Token	1603221977473	1603221981204	OK	 
REQUEST	5		req_Listar_com_filhos_1	1603221974065	1603221981231	OK	 
REQUEST	47		Gerar Token	1603221979974	1603221981231	OK	 
REQUEST	6		req_duvida_todos	1603221969030	1603221981252	OK	 
REQUEST	20		request_1	1603221981195	1603221981254	OK	 
REQUEST	20		Acesso_Pagina_login_1	1603221981197	1603221981272	OK	 
REQUEST	20		request_14	1603221981196	1603221981332	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 405
REQUEST	20		request_3	1603221981196	1603221981333	OK	 
REQUEST	20		request_4	1603221981196	1603221981336	OK	 
REQUEST	4		Autenticacao	1603221981284	1603221981337	OK	 
REQUEST	20		request_7	1603221981197	1603221981343	OK	 
REQUEST	41		Gerar Token	1603221976474	1603221981377	OK	 
REQUEST	4		Autenticacao Redirect 1	1603221981343	1603221981386	OK	 
REQUEST	20		request_18	1603221981198	1603221981412	OK	 
REQUEST	34		Gerar Token	1603221971974	1603221981431	OK	 
REQUEST	35		Gerar Token	1603221972474	1603221981451	OK	 
USER	ListarAnuncios2	50	START	1603221981473	1603221981473
REQUEST	20		req_duvida_todos	1603221981198	1603221981478	OK	 
REQUEST	44		Gerar Token	1603221977975	1603221981478	OK	 
REQUEST	15		Autenticacao	1603221981373	1603221981488	OK	 
REQUEST	8		Autenticacao	1603221981384	1603221981494	OK	 
REQUEST	4		request_29	1603221981403	1603221981495	OK	 
REQUEST	46		Gerar Token	1603221979473	1603221981495	OK	 
REQUEST	4		icon?family=Material+Icons|Material+Icons+Outlined	1603221981410	1603221981506	OK	 
REQUEST	20		css?family=Roboto:700,500,400,300,600&display=swap	1603221981199	1603221981507	OK	 
REQUEST	20		css?family=Ubuntu:700,500,400,300,600&display=swap	1603221981200	1603221981508	OK	 
REQUEST	4		request_33	1603221981403	1603221981509	OK	 
REQUEST	20		css?family=Montserrat:700,500,400,300,600&display=swap	1603221981200	1603221981514	OK	 
REQUEST	20		css?family=Cantarell:700,500,400,300,600&display=swap	1603221981200	1603221981520	OK	 
REQUEST	4		request_38	1603221981404	1603221981527	OK	 
REQUEST	4		request_34	1603221981404	1603221981527	OK	 
REQUEST	4		request_31	1603221981406	1603221981528	OK	 
