RUN	basic.CadastrarAnuncio	cadastraranuncio	1603488920280	teste	3.0.2
REQUEST	14		request_10	1603488949515	1603488957994	OK	 
REQUEST	60		request_8	1603488957865	1603488958071	OK	 
REQUEST	103		Gerar Token	1603488956636	1603488958072	OK	 
REQUEST	102		Gerar Token	1603488956295	1603488958092	OK	 
REQUEST	105		Gerar Token	1603488957296	1603488958176	OK	 
USER	CadastrarAnuncio	108	START	1603488958295	1603488958295
REQUEST	41		request_10	1603488955775	1603488958372	OK	 
REQUEST	106		Gerar Token	1603488957635	1603488958432	OK	 
REQUEST	104		Gerar Token	1603488956966	1603488958452	OK	 
REQUEST	61		request_8	1603488958235	1603488958546	OK	 
REQUEST	54		request_11	1603488956973	1603488958567	OK	 
REQUEST	55		request_11	1603488957007	1603488958623	OK	 
USER	CadastrarAnuncio	109	START	1603488958635	1603488958635
REQUEST	54		request_10	1603488956972	1603488958697	OK	 
REQUEST	68		request_0	1603488950585	1603488958697	OK	 
REQUEST	55		request_10	1603488957006	1603488958747	OK	 
REQUEST	37		request_11	1603488955777	1603488958769	OK	 
REQUEST	79		request_0	1603488954005	1603488958796	OK	 
REQUEST	62		request_8	1603488958565	1603488958822	OK	 
USER	CadastrarAnuncio	110	START	1603488958965	1603488958965
REQUEST	7		request_11	1603488954592	1603488959088	OK	 
REQUEST	32		request_10	1603488949556	1603488959252	OK	 
REQUEST	18		request_11	1603488954525	1603488959293	OK	 
REQUEST	51		request_11	1603488955797	1603488959293	OK	 
USER	CadastrarAnuncio	111	START	1603488959295	1603488959295
REQUEST	9		request_11	1603488954525	1603488959344	OK	 
REQUEST	6		request_10	1603488949564	1603488959345	OK	 
REQUEST	3		request_10	1603488949529	1603488959370	OK	 
REQUEST	6		request_11	1603488954527	1603488959391	OK	 
REQUEST	23		request_11	1603488954534	1603488959391	OK	 
REQUEST	18		request_10	1603488954524	1603488959391	OK	 
REQUEST	67		request_0	1603488950025	1603488959413	OK	 
REQUEST	72		request_0	1603488951675	1603488959455	OK	 
REQUEST	71		request_0	1603488951545	1603488959455	OK	 
REQUEST	74		request_0	1603488952455	1603488959475	OK	 
REQUEST	9		request_10	1603488954524	1603488959514	OK	 
USER	CadastrarAnuncio	112	START	1603488959634	1603488959634
REQUEST	37		request_10	1603488955777	1603488959693	OK	 
REQUEST	57		request_11	1603488957248	1603488959739	OK	 
REQUEST	38		request_10	1603488955924	1603488959830	OK	 
REQUEST	38		request_11	1603488955924	1603488959835	OK	 
REQUEST	81		request_0	1603488959545	1603488959886	OK	 
REQUEST	57		request_10	1603488957248	1603488959908	OK	 
USER	CadastrarAnuncio	113	START	1603488959964	1603488959964
USER	CadastrarAnuncio	114	START	1603488960295	1603488960295
REQUEST	22		request_10	1603488954577	1603488960532	OK	 
REQUEST	89		request_0	1603488960495	1603488960616	OK	 
USER	CadastrarAnuncio	115	START	1603488960635	1603488960635
REQUEST	85		request_0	1603488960785	1603488960903	OK	 
USER	CadastrarAnuncio	116	START	1603488960965	1603488960965
USER	CadastrarAnuncio	117	START	1603488961295	1603488961295
USER	CadastrarAnuncio	118	START	1603488961635	1603488961635
USER	CadastrarAnuncio	119	START	1603488961965	1603488961965
USER	CadastrarAnuncio	120	START	1603488962295	1603488962295
USER	CadastrarAnuncio	121	START	1603488962635	1603488962635
USER	CadastrarAnuncio	122	START	1603488962965	1603488962965
REQUEST	89		request_1	1603488960616	1603488962989	OK	 
REQUEST	32		request_11	1603488954527	1603488962990	OK	 
REQUEST	81		request_1	1603488959887	1603488962990	OK	 
REQUEST	74		request_1	1603488959477	1603488962990	OK	 
REQUEST	81		request_2	1603488959888	1603488962990	OK	 
REQUEST	89		request_2	1603488960617	1603488962991	OK	 
REQUEST	71		request_1	1603488959457	1603488962991	OK	 
REQUEST	48		request_11	1603488955924	1603488962991	OK	 
REQUEST	59		request_10	1603488957624	1603488962991	OK	 
REQUEST	72		request_1	1603488959456	1603488962991	OK	 
REQUEST	85		request_1	1603488960905	1603488962992	OK	 
REQUEST	23		request_10	1603488949529	1603488962992	OK	 
REQUEST	67		request_1	1603488959415	1603488962992	OK	 
REQUEST	59		request_11	1603488957624	1603488962992	OK	 
REQUEST	3		request_11	1603488954530	1603488962992	OK	 
REQUEST	48		request_10	1603488955924	1603488962993	OK	 
REQUEST	8		request_10	1603488954531	1603488962993	OK	 
REQUEST	67		request_2	1603488959417	1603488962993	OK	 
REQUEST	46		request_10	1603488955775	1603488962993	OK	 
REQUEST	39		request_10	1603488955881	1603488962994	OK	 
REQUEST	64		request_8	1603488959335	1603488962994	OK	 
REQUEST	79		request_1	1603488958797	1603488962996	OK	 
REQUEST	56		request_10	1603488957070	1603488962996	OK	 
REQUEST	42		request_10	1603488955894	1603488962996	OK	 
REQUEST	68		request_1	1603488958699	1603488962997	OK	 
REQUEST	56		request_11	1603488957070	1603488962997	OK	 
REQUEST	42		request_11	1603488955894	1603488962997	OK	 
REQUEST	8		request_11	1603488954531	1603488962998	OK	 
REQUEST	47		request_10	1603488955924	1603488962998	OK	 
REQUEST	74		request_2	1603488959478	1603488962998	OK	 
REQUEST	36		request_10	1603488955775	1603488962998	OK	 
REQUEST	62		request_9	1603488958823	1603488962995	OK	 
REQUEST	40		request_11	1603488955882	1603488962999	OK	 
REQUEST	36		request_11	1603488955776	1603488962999	OK	 
REQUEST	39		request_11	1603488955882	1603488963000	OK	 
REQUEST	47		request_11	1603488955924	1603488963000	OK	 
REQUEST	71		request_2	1603488959458	1603488963000	OK	 
REQUEST	40		request_10	1603488955881	1603488963001	OK	 
REQUEST	79		request_2	1603488958797	1603488963001	OK	 
REQUEST	72		request_2	1603488959457	1603488963002	OK	 
REQUEST	20		request_11	1603488954531	1603488963003	OK	 
REQUEST	13		request_11	1603488954530	1603488963003	OK	 
REQUEST	20		request_10	1603488954527	1603488963004	OK	 
REQUEST	94		Gerar Token	1603488953636	1603488963003	OK	 
REQUEST	68		request_2	1603488958700	1603488963005	OK	 
REQUEST	61		request_9	1603488958547	1603488963008	OK	 
REQUEST	13		request_10	1603488949540	1603488963010	OK	 
REQUEST	45		request_10	1603488955916	1603488963013	OK	 
REQUEST	45		request_11	1603488955917	1603488963014	OK	 
REQUEST	85		request_2	1603488960906	1603488963015	OK	 
REQUEST	29		request_11	1603488954581	1603488963015	OK	 
REQUEST	60		request_9	1603488958072	1603488963015	OK	 
REQUEST	12		request_10	1603488949573	1603488963017	OK	 
REQUEST	63		request_8	1603488959125	1603488963025	OK	 
REQUEST	64		request_9	1603488962995	1603488963036	OK	 
REQUEST	77		request_0	1603488953356	1603488963067	OK	 
USER	CadastrarAnuncio	123	START	1603488963295	1603488963295
REQUEST	63		request_9	1603488963026	1603488963327	OK	 
REQUEST	74		request_3	1603488959477	1603488963353	OK	 
REQUEST	67		request_3	1603488959415	1603488963356	OK	 
REQUEST	89		request_4	1603488960617	1603488963357	OK	 
REQUEST	68		request_4	1603488958699	1603488963361	OK	 
REQUEST	71		request_3	1603488959457	1603488963370	OK	 
REQUEST	85		request_4	1603488960906	1603488963376	OK	 
REQUEST	72		request_4	1603488959457	1603488963376	OK	 
REQUEST	89		request_7	1603488960617	1603488963376	OK	 
REQUEST	71		request_4	1603488959458	1603488963376	OK	 
REQUEST	67		request_4	1603488959416	1603488963376	OK	 
REQUEST	91		request_0	1603488960495	1603488963376	OK	 
REQUEST	79		request_3	1603488958797	1603488963382	OK	 
REQUEST	68		request_3	1603488958699	1603488963388	OK	 
REQUEST	85		request_7	1603488960906	1603488963397	OK	 
REQUEST	74		request_7	1603488959478	1603488963397	OK	 
REQUEST	81		request_7	1603488959888	1603488963397	OK	 
REQUEST	82		request_0	1603488960746	1603488963397	OK	 
REQUEST	74		request_4	1603488959478	1603488963405	OK	 
REQUEST	89		request_3	1603488960617	1603488963405	OK	 
REQUEST	67		request_7	1603488959417	1603488963405	OK	 
REQUEST	53		request_10	1603488956650	1603488963405	OK	 
REQUEST	91		request_2	1603488963378	1603488963409	OK	 
REQUEST	91		request_1	1603488963378	1603488963409	OK	 
REQUEST	87		request_0	1603488961925	1603488963418	OK	 
REQUEST	95		request_0	1603488960545	1603488963418	OK	 
REQUEST	84		request_0	1603488960545	1603488963419	OK	 
REQUEST	68		request_7	1603488958700	1603488963425	OK	 
REQUEST	82		request_1	1603488963398	1603488963426	OK	 
REQUEST	82		request_2	1603488963399	1603488963442	OK	 
REQUEST	63		request_10	1603488963026	1603488963466	OK	 
REQUEST	72		request_3	1603488959457	1603488963466	OK	 
REQUEST	87		request_1	1603488963420	1603488963469	OK	 
REQUEST	84		request_1	1603488963420	1603488963469	OK	 
REQUEST	84		request_2	1603488963420	1603488963469	OK	 
REQUEST	95		request_1	1603488963420	1603488963469	OK	 
REQUEST	95		request_2	1603488963420	1603488963470	OK	 
REQUEST	81		request_3	1603488959887	1603488963487	OK	 
REQUEST	85		request_3	1603488960906	1603488963487	OK	 
REQUEST	87		request_2	1603488963420	1603488963488	OK	 
REQUEST	91		request_4	1603488963378	1603488963488	OK	 
REQUEST	63		request_11	1603488963026	1603488963488	OK	 
REQUEST	91		request_3	1603488963378	1603488963489	OK	 
REQUEST	81		request_4	1603488959887	1603488963514	OK	 
REQUEST	91		request_7	1603488963378	1603488963590	OK	 
REQUEST	82		request_4	1603488963399	1603488963591	OK	 
REQUEST	82		request_3	1603488963398	1603488963591	OK	 
USER	CadastrarAnuncio	124	START	1603488963635	1603488963635
REQUEST	87		request_4	1603488963420	1603488963638	OK	 
REQUEST	84		request_4	1603488963420	1603488963638	OK	 
REQUEST	87		request_3	1603488963420	1603488963638	OK	 
REQUEST	80		request_0	1603488959555	1603488963638	OK	 
REQUEST	95		request_4	1603488963420	1603488963664	OK	 
REQUEST	84		request_3	1603488963420	1603488963664	OK	 
REQUEST	12		request_11	1603488954525	1603488963665	OK	 
REQUEST	53		request_11	1603488956651	1603488963665	OK	 
REQUEST	95		request_3	1603488963420	1603488963665	OK	 
REQUEST	82		request_7	1603488963399	1603488963670	OK	 
REQUEST	77		request_2	1603488963069	1603488963695	OK	 
REQUEST	79		request_4	1603488958797	1603488963695	OK	 
REQUEST	80		request_1	1603488963641	1603488963698	OK	 
REQUEST	80		request_2	1603488963642	1603488963698	OK	 
REQUEST	84		request_7	1603488963420	1603488963709	OK	 
REQUEST	87		request_7	1603488963420	1603488963709	OK	 
REQUEST	111		Gerar Token	1603488959295	1603488963709	OK	 
REQUEST	61		request_11	1603488958547	1603488963710	OK	 
REQUEST	95		request_7	1603488963420	1603488963711	OK	 
REQUEST	60		request_11	1603488958072	1603488963758	OK	 
REQUEST	106		request_0	1603488963444	1603488963775	OK	 
REQUEST	104		request_0	1603488963465	1603488963775	OK	 
REQUEST	76		request_0	1603488953125	1603488963796	OK	 
REQUEST	114		Gerar Token	1603488960296	1603488963796	OK	 
REQUEST	117		Gerar Token	1603488961295	1603488963796	OK	 
REQUEST	61		request_10	1603488958547	1603488963817	OK	 
REQUEST	80		request_3	1603488963641	1603488963817	OK	 
REQUEST	80		request_4	1603488963641	1603488963818	OK	 
REQUEST	120		Gerar Token	1603488962296	1603488963817	OK	 
REQUEST	104		request_1	1603488963776	1603488963896	OK	 
REQUEST	106		request_1	1603488963776	1603488963896	OK	 
REQUEST	60		request_10	1603488958072	1603488963896	OK	 
REQUEST	106		request_2	1603488963777	1603488963898	OK	 
REQUEST	104		request_2	1603488963777	1603488963900	OK	 
REQUEST	76		request_1	1603488963797	1603488963923	OK	 
REQUEST	77		request_1	1603488963068	1603488963940	OK	 
REQUEST	76		request_2	1603488963798	1603488963941	OK	 
USER	CadastrarAnuncio	125	START	1603488963965	1603488963965
REQUEST	62		request_11	1603488958823	1603488963968	OK	 
REQUEST	119		Gerar Token	1603488961965	1603488964010	OK	 
REQUEST	80		request_7	1603488963642	1603488964061	OK	 
REQUEST	72		request_7	1603488959458	1603488964061	OK	 
REQUEST	113		Gerar Token	1603488959965	1603488964082	OK	 
REQUEST	123		Gerar Token	1603488963295	1603488964102	OK	 
REQUEST	71		request_7	1603488959458	1603488964122	OK	 
REQUEST	122		Gerar Token	1603488962966	1603488964122	OK	 
REQUEST	106		request_4	1603488963777	1603488964141	OK	 
REQUEST	62		request_10	1603488958823	1603488964142	OK	 
REQUEST	107		Gerar Token	1603488957965	1603488964142	OK	 
REQUEST	106		request_3	1603488963777	1603488964162	OK	 
REQUEST	76		request_3	1603488963797	1603488964162	OK	 
REQUEST	104		request_3	1603488963777	1603488964163	OK	 
REQUEST	104		request_4	1603488963777	1603488964163	OK	 
REQUEST	76		request_4	1603488963798	1603488964168	OK	 
REQUEST	104		request_7	1603488963777	1603488964189	OK	 
REQUEST	96		request_0	1603488961855	1603488964189	OK	 
REQUEST	106		request_7	1603488963777	1603488964213	OK	 
REQUEST	76		request_7	1603488963798	1603488964237	OK	 
REQUEST	96		request_1	1603488964191	1603488964237	OK	 
REQUEST	77		request_3	1603488963068	1603488964242	OK	 
REQUEST	77		request_4	1603488963069	1603488964242	OK	 
REQUEST	121		Gerar Token	1603488962635	1603488964260	OK	 
REQUEST	96		request_2	1603488964191	1603488964261	OK	 
REQUEST	98		request_0	1603488960855	1603488964264	OK	 
USER	CadastrarAnuncio	126	START	1603488964295	1603488964295
REQUEST	98		request_1	1603488964266	1603488964302	OK	 
REQUEST	98		request_2	1603488964267	1603488964310	OK	 
REQUEST	112		Gerar Token	1603488959635	1603488964310	OK	 
REQUEST	103		request_0	1603488963085	1603488964325	OK	 
REQUEST	96		request_4	1603488964191	1603488964344	OK	 
REQUEST	96		request_3	1603488964191	1603488964353	OK	 
REQUEST	77		request_7	1603488963069	1603488964353	OK	 
REQUEST	103		request_2	1603488964328	1603488964363	OK	 
REQUEST	124		Gerar Token	1603488963636	1603488964363	OK	 
REQUEST	103		request_1	1603488964327	1603488964371	OK	 
REQUEST	102		request_0	1603488963105	1603488964371	OK	 
REQUEST	98		request_3	1603488964266	1603488964379	OK	 
REQUEST	98		request_4	1603488964266	1603488964386	OK	 
REQUEST	96		request_7	1603488964191	1603488964397	OK	 
REQUEST	102		request_1	1603488964373	1603488964397	OK	 
REQUEST	102		request_2	1603488964374	1603488964414	OK	 
REQUEST	103		request_4	1603488964328	1603488964436	OK	 
REQUEST	98		request_7	1603488964267	1603488964436	OK	 
REQUEST	105		request_0	1603488963195	1603488964437	OK	 
REQUEST	110		Gerar Token	1603488958965	1603488964436	OK	 
REQUEST	103		request_3	1603488964328	1603488964455	OK	 
REQUEST	105		request_1	1603488964439	1603488964466	OK	 
REQUEST	105		request_2	1603488964440	1603488964477	OK	 
REQUEST	103		request_7	1603488964328	1603488964484	OK	 
REQUEST	102		request_3	1603488964374	1603488964484	OK	 
REQUEST	102		request_4	1603488964374	1603488964511	OK	 
REQUEST	125		Gerar Token	1603488963966	1603488964526	OK	 
REQUEST	102		request_7	1603488964374	1603488964532	OK	 
REQUEST	105		request_3	1603488964439	1603488964532	OK	 
REQUEST	105		request_4	1603488964439	1603488964540	OK	 
REQUEST	65		request_8	1603488964525	1603488964554	OK	 
REQUEST	105		request_7	1603488964440	1603488964568	OK	 
REQUEST	101		request_0	1603488962615	1603488964599	OK	 
REQUEST	93		request_0	1603488961815	1603488964599	OK	 
REQUEST	65		request_9	1603488964554	1603488964599	OK	 
REQUEST	88		request_0	1603488960765	1603488964607	OK	 
REQUEST	115		Gerar Token	1603488960635	1603488964627	OK	 
USER	CadastrarAnuncio	127	START	1603488964635	1603488964635
REQUEST	93		request_1	1603488964602	1603488964663	OK	 
REQUEST	101		request_1	1603488964601	1603488964663	OK	 
REQUEST	101		request_2	1603488964602	1603488964664	OK	 
REQUEST	64		request_10	1603488962996	1603488964664	OK	 
REQUEST	93		request_2	1603488964603	1603488964670	OK	 
REQUEST	88		request_2	1603488964610	1603488964682	OK	 
REQUEST	88		request_1	1603488964609	1603488964682	OK	 
REQUEST	93		request_4	1603488964603	1603488964751	OK	 
REQUEST	101		request_3	1603488964602	1603488964751	OK	 
REQUEST	93		request_3	1603488964602	1603488964760	OK	 
REQUEST	88		request_4	1603488964610	1603488964767	OK	 
REQUEST	101		request_4	1603488964602	1603488964768	OK	 
REQUEST	88		request_3	1603488964610	1603488964768	OK	 
REQUEST	65		request_11	1603488964555	1603488964776	OK	 
REQUEST	101		request_7	1603488964603	1603488964800	OK	 
REQUEST	88		request_7	1603488964611	1603488964800	OK	 
REQUEST	65		request_10	1603488964554	1603488964801	OK	 
REQUEST	93		request_7	1603488964603	1603488964828	OK	 
REQUEST	126		Gerar Token	1603488964295	1603488964829	OK	 
REQUEST	118		Gerar Token	1603488961635	1603488964925	OK	 
USER	CadastrarAnuncio	128	START	1603488964965	1603488964965
REQUEST	127		Gerar Token	1603488964636	1603488965068	OK	 
USER	CadastrarAnuncio	129	START	1603488965295	1603488965295
REQUEST	128		Gerar Token	1603488964967	1603488965562	OK	 
USER	CadastrarAnuncio	130	START	1603488965635	1603488965635
REQUEST	129		Gerar Token	1603488965295	1603488965771	OK	 
REQUEST	69		request_8	1603488965795	1603488965814	OK	 
REQUEST	73		request_8	1603488965805	1603488965826	OK	 
REQUEST	66		request_8	1603488965805	1603488965825	OK	 
REQUEST	75		request_8	1603488965805	1603488965826	OK	 
REQUEST	69		request_9	1603488965815	1603488965854	OK	 
REQUEST	66		request_9	1603488965826	1603488965873	OK	 
REQUEST	75		request_9	1603488965826	1603488965881	OK	 
REQUEST	73		request_9	1603488965826	1603488965881	OK	 
USER	CadastrarAnuncio	131	START	1603488965965	1603488965965
REQUEST	69		request_11	1603488965816	1603488966061	OK	 
REQUEST	73		request_10	1603488965827	1603488966061	OK	 
REQUEST	75		request_11	1603488965828	1603488966229	OK	 
REQUEST	130		Gerar Token	1603488965635	1603488966230	OK	 
REQUEST	66		request_10	1603488965827	1603488966273	OK	 
REQUEST	69		request_10	1603488965816	1603488966273	OK	 
REQUEST	73		request_11	1603488965827	1603488966293	OK	 
REQUEST	66		request_11	1603488965827	1603488966293	OK	 
USER	CadastrarAnuncio	132	START	1603488966295	1603488966295
REQUEST	75		request_10	1603488965827	1603488966315	OK	 
REQUEST	64		request_11	1603488962996	1603488966343	OK	 
REQUEST	109		Gerar Token	1603488958635	1603488966342	OK	 
REQUEST	108		Gerar Token	1603488958295	1603488966343	OK	 
REQUEST	116		Gerar Token	1603488960966	1603488966367	OK	 
REQUEST	99		request_0	1603488961855	1603488966414	OK	 
REQUEST	83		request_0	1603488961815	1603488966424	OK	 
REQUEST	90		request_0	1603488961995	1603488966424	OK	 
REQUEST	99		request_1	1603488966415	1603488966451	OK	 
REQUEST	83		request_1	1603488966425	1603488966451	OK	 
REQUEST	90		request_1	1603488966425	1603488966463	OK	 
REQUEST	99		request_2	1603488966416	1603488966463	OK	 
REQUEST	100		request_0	1603488962565	1603488966463	OK	 
REQUEST	83		request_2	1603488966426	1603488966463	OK	 
REQUEST	90		request_2	1603488966426	1603488966490	OK	 
REQUEST	86		request_0	1603488961885	1603488966490	OK	 
REQUEST	97		request_0	1603488962525	1603488966490	OK	 
REQUEST	92		request_0	1603488961965	1603488966508	OK	 
REQUEST	100		request_1	1603488966465	1603488966531	OK	 
REQUEST	100		request_2	1603488966466	1603488966531	OK	 
REQUEST	97		request_1	1603488966493	1603488966539	OK	 
REQUEST	79		request_7	1603488958797	1603488966555	OK	 
REQUEST	97		request_2	1603488966493	1603488966556	OK	 
REQUEST	86		request_2	1603488966493	1603488966556	OK	 
REQUEST	86		request_1	1603488966493	1603488966556	OK	 
REQUEST	99		request_3	1603488966415	1603488966556	OK	 
REQUEST	83		request_4	1603488966426	1603488966556	OK	 
REQUEST	70		request_8	1603488966505	1603488966556	OK	 
REQUEST	90		request_3	1603488966425	1603488966556	OK	 
REQUEST	99		request_4	1603488966416	1603488966556	OK	 
REQUEST	90		request_4	1603488966426	1603488966556	OK	 
REQUEST	83		request_3	1603488966425	1603488966557	OK	 
REQUEST	92		request_1	1603488966509	1603488966558	OK	 
REQUEST	92		request_2	1603488966510	1603488966559	OK	 
REQUEST	100		request_3	1603488966465	1603488966586	OK	 
REQUEST	100		request_4	1603488966466	1603488966586	OK	 
REQUEST	83		request_7	1603488966426	1603488966611	OK	 
USER	CadastrarAnuncio	133	START	1603488966635	1603488966635
REQUEST	90		request_7	1603488966426	1603488966637	OK	 
REQUEST	99		request_7	1603488966416	1603488966658	OK	 
REQUEST	92		request_3	1603488966510	1603488966658	OK	 
REQUEST	97		request_4	1603488966493	1603488966658	OK	 
REQUEST	97		request_3	1603488966493	1603488966658	OK	 
REQUEST	70		request_9	1603488966557	1603488966658	OK	 
REQUEST	86		request_3	1603488966493	1603488966659	OK	 
REQUEST	86		request_4	1603488966493	1603488966659	OK	 
REQUEST	131		Gerar Token	1603488965966	1603488966677	OK	 
REQUEST	92		request_4	1603488966510	1603488966685	OK	 
REQUEST	100		request_7	1603488966466	1603488966704	OK	 
REQUEST	92		request_7	1603488966510	1603488966710	OK	 
REQUEST	86		request_7	1603488966494	1603488966713	OK	 
REQUEST	97		request_7	1603488966493	1603488966732	OK	 
REQUEST	70		request_11	1603488966558	1603488966790	OK	 
REQUEST	70		request_10	1603488966557	1603488966790	OK	 
USER	CadastrarAnuncio	134	START	1603488966965	1603488966965
REQUEST	132		Gerar Token	1603488966295	1603488966992	OK	 
REQUEST	133		Gerar Token	1603488966636	1603488967022	OK	 
REQUEST	11		request_13	1603488967195	1603488967242	OK	 
REQUEST	15		request_13	1603488967226	1603488967264	OK	 
REQUEST	2		request_13	1603488967226	1603488967264	OK	 
REQUEST	24		request_13	1603488967236	1603488967277	OK	 
REQUEST	11		request_13 Redirect 1	1603488967250	1603488967288	OK	 
USER	CadastrarAnuncio	135	START	1603488967295	1603488967295
REQUEST	15		request_13 Redirect 1	1603488967265	1603488967297	OK	 
REQUEST	2		request_13 Redirect 1	1603488967265	1603488967305	OK	 
REQUEST	24		request_13 Redirect 1	1603488967278	1603488967317	OK	 
REQUEST	134		Gerar Token	1603488966966	1603488967317	OK	 
REQUEST	11		request_18	1603488967300	1603488967324	OK	 
REQUEST	11		request_21	1603488967300	1603488967324	OK	 
REQUEST	11		request_14	1603488967299	1603488967324	OK	 
REQUEST	11		request_16	1603488967300	1603488967325	OK	 
REQUEST	15		request_28	1603488967306	1603488967337	OK	 
REQUEST	11		request_28	1603488967302	1603488967337	OK	 
REQUEST	11		request_26	1603488967301	1603488967338	OK	 
REQUEST	15		request_26	1603488967305	1603488967338	OK	 
REQUEST	15		request_16	1603488967304	1603488967338	OK	 
REQUEST	15		request_14	1603488967303	1603488967347	OK	 
REQUEST	15		request_18	1603488967304	1603488967348	OK	 
REQUEST	11		request_17	1603488967301	1603488967347	OK	 
REQUEST	15		request_21	1603488967304	1603488967348	OK	 
REQUEST	2		request_18	1603488967311	1603488967349	OK	 
REQUEST	2		request_26	1603488967312	1603488967349	OK	 
REQUEST	15		request_17	1603488967305	1603488967349	OK	 
REQUEST	2		request_28	1603488967312	1603488967349	OK	 
REQUEST	2		request_21	1603488967311	1603488967350	OK	 
REQUEST	2		request_14	1603488967311	1603488967350	OK	 
REQUEST	2		request_16	1603488967312	1603488967350	OK	 
REQUEST	24		request_21	1603488967319	1603488967355	OK	 
REQUEST	2		request_17	1603488967312	1603488967355	OK	 
REQUEST	24		request_18	1603488967319	1603488967356	OK	 
REQUEST	24		request_26	1603488967320	1603488967356	OK	 
REQUEST	24		request_16	1603488967320	1603488967357	OK	 
REQUEST	24		request_14	1603488967319	1603488967357	OK	 
REQUEST	24		request_28	1603488967320	1603488967362	OK	 
REQUEST	24		request_17	1603488967320	1603488967363	OK	 
REQUEST	25		request_13	1603488967324	1603488967400	OK	 
REQUEST	11		request_28	1603488967337	1603488967403	OK	 
REQUEST	11		request_17	1603488967348	1603488967410	OK	 
REQUEST	15		request_26	1603488967338	1603488967409	OK	 
REQUEST	15		request_17	1603488967349	1603488967425	OK	 
REQUEST	2		request_17	1603488967355	1603488967443	OK	 
REQUEST	15		request_23	1603488967304	1603488967469	OK	 
REQUEST	11		request_23	1603488967300	1603488967469	OK	 
REQUEST	26		request_13	1603488967355	1603488967469	OK	 
REQUEST	2		request_28	1603488967350	1603488967469	OK	 
REQUEST	1		request_13	1603488967365	1603488967470	OK	 
REQUEST	24		request_17	1603488967363	1603488967477	OK	 
REQUEST	24		request_28	1603488967362	1603488967477	OK	 
REQUEST	28		request_13	1603488967395	1603488967490	OK	 
REQUEST	25		request_13 Redirect 1	1603488967400	1603488967507	OK	 
REQUEST	24		request_23	1603488967320	1603488967507	OK	 
REQUEST	11		request_28	1603488967404	1603488967553	OK	 
REQUEST	2		request_23	1603488967311	1603488967574	OK	 
REQUEST	4		request_13	1603488967435	1603488967600	OK	 
REQUEST	26		request_13 Redirect 1	1603488967470	1603488967624	OK	 
USER	CadastrarAnuncio	136	START	1603488967635	1603488967635
REQUEST	15		request_19	1603488967305	1603488967641	OK	 
REQUEST	2		request_28	1603488967470	1603488967662	OK	 
REQUEST	1		request_13 Redirect 1	1603488967470	1603488967663	OK	 
REQUEST	24		request_28	1603488967478	1603488967684	OK	 
REQUEST	15		request_25	1603488967305	1603488967732	OK	 
REQUEST	28		request_13 Redirect 1	1603488967491	1603488967732	OK	 
REQUEST	21		request_13	1603488967505	1603488967732	OK	 
REQUEST	25		request_18	1603488967509	1603488967733	OK	 
REQUEST	11		request_19	1603488967301	1603488967732	OK	 
REQUEST	25		request_21	1603488967509	1603488967733	OK	 
REQUEST	25		request_14	1603488967509	1603488967733	OK	 
REQUEST	31		request_13	1603488967505	1603488967733	OK	 
REQUEST	11		request_25	1603488967301	1603488967734	OK	 
REQUEST	78		request_8	1603488967545	1603488967761	OK	 
REQUEST	25		request_26	1603488967510	1603488967761	OK	 
REQUEST	15		request_26	1603488967410	1603488967761	OK	 
REQUEST	25		request_28	1603488967510	1603488967762	OK	 
REQUEST	25		request_16	1603488967510	1603488967762	OK	 
REQUEST	25		request_17	1603488967510	1603488967763	OK	 
REQUEST	2		request_19	1603488967312	1603488967779	OK	 
REQUEST	33		request_13	1603488967555	1603488967798	OK	 
REQUEST	4		request_13 Redirect 1	1603488967600	1603488967806	OK	 
REQUEST	2		request_25	1603488967312	1603488967827	OK	 
REQUEST	26		request_14	1603488967627	1603488967827	OK	 
REQUEST	24		request_19	1603488967320	1603488967827	OK	 
REQUEST	26		request_18	1603488967627	1603488967828	OK	 
REQUEST	26		request_21	1603488967627	1603488967828	OK	 
REQUEST	26		request_16	1603488967628	1603488967828	OK	 
REQUEST	26		request_26	1603488967628	1603488967829	OK	 
REQUEST	26		request_28	1603488967628	1603488967832	OK	 
REQUEST	26		request_17	1603488967628	1603488967842	OK	 
REQUEST	30		request_13	1603488967635	1603488967855	OK	 
REQUEST	34		request_13	1603488967636	1603488967855	OK	 
REQUEST	1		request_14	1603488967665	1603488967880	OK	 
REQUEST	1		request_21	1603488967665	1603488967880	OK	 
REQUEST	15		request_19	1603488967642	1603488967899	OK	 
REQUEST	15		request_25	1603488967733	1603488967900	OK	 
REQUEST	1		request_16	1603488967666	1603488967900	OK	 
REQUEST	1		request_18	1603488967665	1603488967900	OK	 
REQUEST	1		request_26	1603488967666	1603488967900	OK	 
REQUEST	11		request_19	1603488967733	1603488967901	OK	 
REQUEST	28		request_21	1603488967737	1603488967902	OK	 
REQUEST	1		request_28	1603488967666	1603488967902	OK	 
REQUEST	28		request_18	1603488967737	1603488967903	OK	 
REQUEST	28		request_28	1603488967738	1603488967903	OK	 
REQUEST	25		request_17	1603488967763	1603488967927	OK	 
REQUEST	11		request_25	1603488967734	1603488967941	OK	 
REQUEST	4		request_18	1603488967808	1603488967941	OK	 
REQUEST	28		request_16	1603488967737	1603488967941	OK	 
REQUEST	28		request_14	1603488967736	1603488967961	OK	 
