RUN	basic.CadastrarAnuncio1	cadastraranuncio1	1603501521692	teste	3.0.2
USER	CadastrarAnuncio	1	START	1603501524063	1603501524063
USER	CadastrarAnuncio	2	START	1603501524101	1603501524101
REQUEST	2		Gerar Token	1603501524102	1603501529590	OK	 
REQUEST	1		Gerar Token	1603501524098	1603501529601	OK	 
REQUEST	1		Post_Anuncio	1603501534633	1603501540254	OK	 
REQUEST	2		Post_Anuncio	1603501534626	1603501540254	OK	 
USER	CadastrarAnuncio	1	END	1603501524063	1603501540265
USER	CadastrarAnuncio	2	END	1603501524101	1603501540265
