RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1603116249119	teste	3.0.2
REQUEST	4		request_1	1603116271999	1603116292412	OK	 
REQUEST	10		request_1	1603116272001	1603116292412	OK	 
REQUEST	5		request_1	1603116271997	1603116292404	OK	 
REQUEST	2		request_1	1603116271998	1603116292418	OK	 
REQUEST	1		request_1	1603116271998	1603116292418	OK	 
REQUEST	11		request_16	1603116257539	1603116292739	OK	 
REQUEST	13		request_2	1603116272002	1603116292746	OK	 
REQUEST	4		request_16	1603116256894	1603116292763	OK	 
REQUEST	13		request_16	1603116258543	1603116292791	OK	 
REQUEST	16		request_16	1603116260571	1603116292797	OK	 
REQUEST	7		request_2	1603116271998	1603116292790	OK	 
REQUEST	5		request_16	1603116256895	1603116292822	OK	 
REQUEST	1		request_16	1603116256894	1603116292824	OK	 
REQUEST	9		request_2	1603116271998	1603116292842	OK	 
REQUEST	12		request_5	1603116272000	1603116292797	OK	 
REQUEST	1		request_17	1603116277030	1603116292845	OK	 
REQUEST	10		request_16	1603116256895	1603116292846	OK	 
REQUEST	4		request_17	1603116277030	1603116292849	OK	 
REQUEST	68		request_0	1603116291408	1603116292850	OK	 
REQUEST	7		request_5	1603116271998	1603116292818	OK	 
REQUEST	16		request_5	1603116271998	1603116292828	OK	 
REQUEST	13		request_5	1603116272002	1603116292819	OK	 
REQUEST	6		request_16	1603116256895	1603116292855	OK	 
REQUEST	14		request_12	1603116266968	1603116292861	OK	 
REQUEST	13		request_11	1603116277028	1603116292855	OK	 
REQUEST	8		request_16	1603116256894	1603116292864	OK	 
REQUEST	15		request_16	1603116259533	1603116292868	OK	 
REQUEST	11		request_15	1603116282226	1603116292861	OK	 
REQUEST	11		request_2	1603116272000	1603116292870	OK	 
REQUEST	33		request_0	1603116270408	1603116292872	OK	 
REQUEST	3		request_5	1603116272001	1603116292817	OK	 
REQUEST	13		request_10	1603116272002	1603116292876	OK	 
REQUEST	14		request_16	1603116259024	1603116292872	OK	 
REQUEST	11		request_17	1603116277033	1603116292872	OK	 
REQUEST	10		request_15	1603116282229	1603116292855	OK	 
REQUEST	9		request_16	1603116256895	1603116292986	OK	 
REQUEST	15		request_5	1603116272002	1603116292872	OK	 
REQUEST	3		request_2	1603116272001	1603116292990	OK	 
REQUEST	9		request_15	1603116282227	1603116292991	OK	 
REQUEST	7		request_15	1603116282227	1603116292993	OK	 
REQUEST	9		request_17	1603116277035	1603116292993	OK	 
REQUEST	14		request_15	1603116282228	1603116292994	OK	 
REQUEST	13		request_15	1603116282226	1603116292995	OK	 
REQUEST	14		request_17	1603116277032	1603116292996	OK	 
REQUEST	7		request_16	1603116256894	1603116292997	OK	 
REQUEST	16		request_17	1603116277030	1603116292998	OK	 
REQUEST	45		request_0	1603116277409	1603116292996	OK	 
REQUEST	26		request_0	1603116266408	1603116292990	OK	 
REQUEST	24		request_0	1603116264908	1603116292987	OK	 
REQUEST	16		request_2	1603116271998	1603116293006	OK	 
REQUEST	2		request_16	1603116256894	1603116293007	OK	 
REQUEST	16		request_10	1603116271998	1603116293007	OK	 
REQUEST	6		request_2	1603116272000	1603116293012	OK	 
REQUEST	12		request_10	1603116272001	1603116293012	OK	 
REQUEST	12		request_2	1603116272000	1603116293013	OK	 
REQUEST	5		request_15	1603116282226	1603116293014	OK	 
REQUEST	12		request_17	1603116277034	1603116293016	OK	 
REQUEST	15		request_15	1603116282228	1603116293016	OK	 
REQUEST	12		request_16	1603116258042	1603116293017	OK	 
REQUEST	31		request_0	1603116269408	1603116293017	OK	 
REQUEST	16		request_15	1603116282229	1603116293018	OK	 
REQUEST	12		request_11	1603116277032	1603116293019	OK	 
REQUEST	5		request_2	1603116271998	1603116293020	OK	 
REQUEST	3		request_15	1603116282229	1603116293011	OK	 
REQUEST	5		request_17	1603116277036	1603116293021	OK	 
REQUEST	3		request_16	1603116256894	1603116293022	OK	 
REQUEST	3		request_17	1603116277030	1603116293023	OK	 
REQUEST	2		request_15	1603116282229	1603116293024	OK	 
REQUEST	32		request_0	1603116269908	1603116293024	OK	 
REQUEST	14		request_2	1603116272000	1603116293029	OK	 
REQUEST	14		request_11	1603116277030	1603116293030	OK	 
REQUEST	6		request_15	1603116282229	1603116293031	OK	 
REQUEST	37		request_0	1603116272908	1603116293039	OK	 
REQUEST	44		request_0	1603116276908	1603116293039	OK	 
REQUEST	14		request_10	1603116272001	1603116293040	OK	 
REQUEST	14		request_5	1603116272000	1603116293042	OK	 
REQUEST	7		request_17	1603116277034	1603116293091	OK	 
REQUEST	6		request_17	1603116277033	1603116293100	OK	 
REQUEST	2		request_17	1603116277030	1603116293115	OK	 
REQUEST	3		request_12	1603116266963	1603116293210	OK	 
USER	AcessoMercadoAzul1	71	START	1603116293408	1603116293408
REQUEST	43		request_0	1603116276408	1603116293426	OK	 
REQUEST	39		request_0	1603116273908	1603116293426	OK	 
REQUEST	57		request_0	1603116284909	1603116293445	OK	 
REQUEST	2		request_5	1603116271999	1603116293595	OK	 
REQUEST	2		request_10	1603116272001	1603116293614	OK	 
REQUEST	6		request_10	1603116272001	1603116293614	OK	 
REQUEST	6		request_11	1603116277032	1603116293779	OK	 
REQUEST	38		request_0	1603116273408	1603116293781	OK	 
USER	AcessoMercadoAzul1	72	START	1603116293908	1603116293908
REQUEST	2		request_11	1603116277029	1603116293960	OK	 
REQUEST	18		request_0	1603116261408	1603116294205	OK	 
USER	AcessoMercadoAzul1	73	START	1603116294407	1603116294407
REQUEST	3		request_10	1603116272002	1603116294848	OK	 
USER	AcessoMercadoAzul1	74	START	1603116294908	1603116294908
REQUEST	62		request_0	1603116287908	1603116294983	OK	 
USER	AcessoMercadoAzul1	75	START	1603116295408	1603116295408
REQUEST	19		request_0	1603116261908	1603116295610	OK	 
USER	AcessoMercadoAzul1	76	START	1603116296407	1603116296407
USER	AcessoMercadoAzul1	77	START	1603116296908	1603116296908
USER	AcessoMercadoAzul1	78	START	1603116297408	1603116297408
USER	AcessoMercadoAzul1	79	START	1603116297907	1603116297907
USER	AcessoMercadoAzul1	80	START	1603116298408	1603116298408
USER	AcessoMercadoAzul1	81	START	1603116299408	1603116299408
USER	AcessoMercadoAzul1	82	START	1603116299907	1603116299907
USER	AcessoMercadoAzul1	83	START	1603116300407	1603116300407
USER	AcessoMercadoAzul1	84	START	1603116300907	1603116300907
USER	AcessoMercadoAzul1	85	START	1603116301407	1603116301407
USER	AcessoMercadoAzul1	86	START	1603116302407	1603116302407
USER	AcessoMercadoAzul1	87	START	1603116302908	1603116302908
USER	AcessoMercadoAzul1	88	START	1603116303408	1603116303408
USER	AcessoMercadoAzul1	89	START	1603116303908	1603116303908
USER	AcessoMercadoAzul1	90	START	1603116304407	1603116304407
USER	AcessoMercadoAzul1	91	START	1603116305408	1603116305408
USER	AcessoMercadoAzul1	92	START	1603116305907	1603116305907
USER	AcessoMercadoAzul1	93	START	1603116306407	1603116306407
USER	AcessoMercadoAzul1	94	START	1603116306907	1603116306907
USER	AcessoMercadoAzul1	95	START	1603116307407	1603116307407
USER	AcessoMercadoAzul1	96	START	1603116308407	1603116308407
USER	AcessoMercadoAzul1	97	START	1603116308908	1603116308908
USER	AcessoMercadoAzul1	98	START	1603116309407	1603116309407
USER	AcessoMercadoAzul1	99	START	1603116309907	1603116309907
USER	AcessoMercadoAzul1	100	START	1603116310407	1603116310407
USER	AcessoMercadoAzul1	101	START	1603116311407	1603116311407
USER	AcessoMercadoAzul1	102	START	1603116311908	1603116311908
USER	AcessoMercadoAzul1	103	START	1603116312408	1603116312408
USER	AcessoMercadoAzul1	104	START	1603116312907	1603116312907
USER	AcessoMercadoAzul1	105	START	1603116313407	1603116313407
USER	AcessoMercadoAzul1	106	START	1603116314408	1603116314408
USER	AcessoMercadoAzul1	107	START	1603116314908	1603116314908
USER	AcessoMercadoAzul1	108	START	1603116315407	1603116315407
USER	AcessoMercadoAzul1	109	START	1603116315907	1603116315907
USER	AcessoMercadoAzul1	110	START	1603116316407	1603116316407
USER	AcessoMercadoAzul1	111	START	1603116317408	1603116317408
USER	AcessoMercadoAzul1	112	START	1603116317907	1603116317907
USER	AcessoMercadoAzul1	113	START	1603116318407	1603116318407
USER	AcessoMercadoAzul1	114	START	1603116318907	1603116318907
USER	AcessoMercadoAzul1	115	START	1603116319407	1603116319407
USER	AcessoMercadoAzul1	116	START	1603116320408	1603116320408
USER	AcessoMercadoAzul1	117	START	1603116320908	1603116320908
USER	AcessoMercadoAzul1	118	START	1603116321408	1603116321408
USER	AcessoMercadoAzul1	119	START	1603116321907	1603116321907
USER	AcessoMercadoAzul1	120	START	1603116322408	1603116322408
USER	AcessoMercadoAzul1	121	START	1603116323407	1603116323407
USER	AcessoMercadoAzul1	122	START	1603116323907	1603116323907
REQUEST	10		request_2	1603116272001	1603116324046	OK	 
REQUEST	30		request_0	1603116268408	1603116324047	OK	 
REQUEST	61		request_0	1603116287408	1603116324048	OK	 
REQUEST	4		request_13	1603116271999	1603116324049	OK	 
REQUEST	15		request_13	1603116272001	1603116324053	OK	 
REQUEST	63		request_0	1603116288409	1603116324055	OK	 
REQUEST	10		request_17	1603116277030	1603116324059	OK	 
REQUEST	8		request_10	1603116272001	1603116324064	OK	 
REQUEST	8		request_18	1603116261928	1603116324068	OK	 
REQUEST	8		request_15	1603116282226	1603116324079	OK	 
USER	AcessoMercadoAzul1	123	START	1603116324408	1603116324408
USER	AcessoMercadoAzul1	124	START	1603116324908	1603116324908
USER	AcessoMercadoAzul1	125	START	1603116325408	1603116325408
USER	AcessoMercadoAzul1	126	START	1603116326408	1603116326408
USER	AcessoMercadoAzul1	127	START	1603116326907	1603116326907
USER	AcessoMercadoAzul1	128	START	1603116327408	1603116327408
USER	AcessoMercadoAzul1	129	START	1603116327908	1603116327908
USER	AcessoMercadoAzul1	130	START	1603116328408	1603116328408
REQUEST	10		request_10	1603116272002	1603116329083	OK	 
REQUEST	26		request_1	1603116308475	1603116329084	OK	 
REQUEST	19		request_1	1603116308477	1603116329085	OK	 
REQUEST	62		request_1	1603116308470	1603116329085	OK	 
REQUEST	18		request_1	1603116308475	1603116329085	OK	 
REQUEST	30		request_1	1603116324058	1603116329085	OK	 
REQUEST	2		request_2	1603116271999	1603116329086	OK	 
REQUEST	4		request_15	1603116282228	1603116329086	OK	 
REQUEST	46		request_0	1603116278408	1603116329086	OK	 
REQUEST	35		request_0	1603116271408	1603116329087	OK	 
REQUEST	4		request_18	1603116261931	1603116329087	OK	 
REQUEST	68		request_1	1603116308470	1603116329087	OK	 
REQUEST	57		request_1	1603116308470	1603116329087	OK	 
REQUEST	37		request_1	1603116308470	1603116329088	OK	 
REQUEST	53		request_0	1603116282408	1603116329088	OK	 
REQUEST	16		request_13	1603116271996	1603116329088	OK	 
REQUEST	34		request_0	1603116270908	1603116329088	OK	 
REQUEST	16		request_12	1603116266968	1603116329089	OK	 
REQUEST	13		request_17	1603116277030	1603116329089	OK	 
REQUEST	32		request_1	1603116308471	1603116329089	OK	 
REQUEST	13		request_18	1603116261928	1603116329090	OK	 
REQUEST	29		request_0	1603116267908	1603116329091	OK	 
REQUEST	16		request_11	1603116277028	1603116329090	OK	 
REQUEST	24		request_1	1603116308470	1603116329092	OK	 
REQUEST	39		request_1	1603116308479	1603116329092	OK	 
REQUEST	23		request_0	1603116264407	1603116329092	OK	 
REQUEST	41		request_0	1603116275408	1603116329093	OK	 
REQUEST	43		request_1	1603116308479	1603116329083	OK	 
REQUEST	38		request_1	1603116308471	1603116329095	OK	 
REQUEST	15		request_18	1603116261928	1603116329095	OK	 
REQUEST	8		request_20	1603116266968	1603116329095	OK	 
REQUEST	15		request_17	1603116277032	1603116329096	OK	 
REQUEST	44		request_1	1603116308475	1603116329097	OK	 
REQUEST	33		request_1	1603116308475	1603116329097	OK	 
REQUEST	22		request_0	1603116263909	1603116329097	OK	 
REQUEST	15		request_12	1603116266963	1603116329098	OK	 
REQUEST	10		request_20	1603116266962	1603116329098	OK	 
REQUEST	8		request_12	1603116266969	1603116329099	OK	 
REQUEST	1		request_15	1603116282228	1603116329099	OK	 
REQUEST	11		request_20	1603116266966	1603116329099	OK	 
REQUEST	16		request_18	1603116261928	1603116329099	OK	 
REQUEST	8		request_13	1603116271996	1603116329100	OK	 
REQUEST	10		request_12	1603116266963	1603116329100	OK	 
REQUEST	8		request_17	1603116277034	1603116329100	OK	 
REQUEST	11		request_18	1603116261928	1603116329100	OK	 
REQUEST	27		request_0	1603116266908	1603116329101	OK	 
REQUEST	10		request_13	1603116272000	1603116329101	OK	 
REQUEST	12		request_15	1603116282227	1603116329101	OK	 
REQUEST	1		request_18	1603116261929	1603116329102	OK	 
REQUEST	8		request_11	1603116277032	1603116329102	OK	 
REQUEST	8		request_2	1603116271998	1603116329102	OK	 
REQUEST	12		request_12	1603116266966	1603116329103	OK	 
REQUEST	8		request_5	1603116272000	1603116329103	OK	 
REQUEST	12		request_18	1603116261928	1603116329103	OK	 
REQUEST	31		request_1	1603116308474	1603116329104	OK	 
REQUEST	63		request_1	1603116324066	1603116329104	OK	 
REQUEST	28		request_0	1603116267408	1603116329105	OK	 
REQUEST	15		request_2	1603116272002	1603116329105	OK	 
REQUEST	58		request_0	1603116285408	1603116329114	OK	 
REQUEST	65		request_0	1603116289408	1603116329134	OK	 
REQUEST	36		request_0	1603116272408	1603116329183	OK	 
REQUEST	48		request_0	1603116279408	1603116329332	OK	 
REQUEST	47		request_0	1603116278908	1603116329332	OK	 
REQUEST	40		request_0	1603116274408	1603116329338	OK	 
USER	AcessoMercadoAzul1	131	START	1603116329407	1603116329407
USER	AcessoMercadoAzul1	132	START	1603116329907	1603116329907
USER	AcessoMercadoAzul1	133	START	1603116330407	1603116330407
USER	AcessoMercadoAzul1	134	START	1603116330907	1603116330907
USER	AcessoMercadoAzul1	135	START	1603116331407	1603116331407
USER	AcessoMercadoAzul1	136	START	1603116332407	1603116332407
USER	AcessoMercadoAzul1	137	START	1603116332907	1603116332907
USER	AcessoMercadoAzul1	138	START	1603116333408	1603116333408
USER	AcessoMercadoAzul1	139	START	1603116333908	1603116333908
USER	AcessoMercadoAzul1	140	START	1603116334407	1603116334407
USER	AcessoMercadoAzul1	141	START	1603116335407	1603116335407
USER	AcessoMercadoAzul1	142	START	1603116335908	1603116335908
USER	AcessoMercadoAzul1	143	START	1603116336407	1603116336407
USER	AcessoMercadoAzul1	144	START	1603116336907	1603116336907
USER	AcessoMercadoAzul1	145	START	1603116337407	1603116337407
USER	AcessoMercadoAzul1	146	START	1603116338408	1603116338408
USER	AcessoMercadoAzul1	147	START	1603116338908	1603116338908
USER	AcessoMercadoAzul1	148	START	1603116339407	1603116339407
USER	AcessoMercadoAzul1	149	START	1603116339907	1603116339907
USER	AcessoMercadoAzul1	150	START	1603116340408	1603116340408
USER	AcessoMercadoAzul1	151	START	1603116341408	1603116341408
USER	AcessoMercadoAzul1	152	START	1603116341908	1603116341908
USER	AcessoMercadoAzul1	153	START	1603116342407	1603116342407
USER	AcessoMercadoAzul1	154	START	1603116342907	1603116342907
USER	AcessoMercadoAzul1	155	START	1603116343407	1603116343407
USER	AcessoMercadoAzul1	156	START	1603116344408	1603116344408
USER	AcessoMercadoAzul1	157	START	1603116344907	1603116344907
USER	AcessoMercadoAzul1	158	START	1603116345408	1603116345408
USER	AcessoMercadoAzul1	159	START	1603116345907	1603116345907
USER	AcessoMercadoAzul1	160	START	1603116346407	1603116346407
USER	AcessoMercadoAzul1	161	START	1603116347407	1603116347407
USER	AcessoMercadoAzul1	162	START	1603116347907	1603116347907
USER	AcessoMercadoAzul1	163	START	1603116348407	1603116348407
USER	AcessoMercadoAzul1	164	START	1603116348908	1603116348908
USER	AcessoMercadoAzul1	165	START	1603116349408	1603116349408
USER	AcessoMercadoAzul1	166	START	1603116350408	1603116350408
USER	AcessoMercadoAzul1	167	START	1603116350908	1603116350908
USER	AcessoMercadoAzul1	168	START	1603116351408	1603116351408
USER	AcessoMercadoAzul1	169	START	1603116351907	1603116351907
USER	AcessoMercadoAzul1	170	START	1603116352408	1603116352408
USER	AcessoMercadoAzul1	171	START	1603116353407	1603116353407
USER	AcessoMercadoAzul1	172	START	1603116353908	1603116353908
USER	AcessoMercadoAzul1	173	START	1603116354407	1603116354407
USER	AcessoMercadoAzul1	174	START	1603116354907	1603116354907
USER	AcessoMercadoAzul1	175	START	1603116355408	1603116355408
USER	AcessoMercadoAzul1	176	START	1603116356408	1603116356408
USER	AcessoMercadoAzul1	177	START	1603116356907	1603116356907
USER	AcessoMercadoAzul1	178	START	1603116357408	1603116357408
USER	AcessoMercadoAzul1	179	START	1603116357907	1603116357907
USER	AcessoMercadoAzul1	180	START	1603116358408	1603116358408
USER	AcessoMercadoAzul1	181	START	1603116359407	1603116359407
REQUEST	42		request_0	1603116275908	1603116359507	OK	 
REQUEST	15		request_10	1603116272003	1603116359508	OK	 
REQUEST	9		request_12	1603116266964	1603116359513	OK	 
REQUEST	11		request_5	1603116272000	1603116359514	OK	 
REQUEST	14		request_18	1603116261928	1603116359514	OK	 
REQUEST	11		request_11	1603116277032	1603116359515	OK	 
REQUEST	14		request_13	1603116271996	1603116359517	OK	 
REQUEST	15		request_11	1603116277028	1603116359510	OK	 
REQUEST	55		request_0	1603116283408	1603116359519	OK	 
REQUEST	6		request_18	1603116261929	1603116359519	OK	 
REQUEST	14		request_20	1603116266967	1603116359520	OK	 
REQUEST	11		request_12	1603116266967	1603116359521	OK	 
REQUEST	66		request_0	1603116290409	1603116359521	OK	 
REQUEST	6		request_12	1603116266967	1603116359522	OK	 
REQUEST	11		request_10	1603116272001	1603116359522	OK	 
REQUEST	6		request_5	1603116272000	1603116359523	OK	 
REQUEST	12		request_13	1603116271997	1603116359524	OK	 
REQUEST	70		request_0	1603116292408	1603116359525	OK	 
REQUEST	56		request_0	1603116284408	1603116359527	OK	 
REQUEST	9		request_18	1603116261929	1603116359529	OK	 
REQUEST	3		request_18	1603116261930	1603116359529	OK	 
REQUEST	21		request_0	1603116263409	1603116359532	OK	 
REQUEST	3		request_13	1603116271999	1603116359536	OK	 
REQUEST	3		request_11	1603116277029	1603116359536	OK	 
USER	AcessoMercadoAzul1	182	START	1603116359908	1603116359908
USER	AcessoMercadoAzul1	183	START	1603116360407	1603116360407
USER	AcessoMercadoAzul1	184	START	1603116360907	1603116360907
USER	AcessoMercadoAzul1	185	START	1603116361407	1603116361407
USER	AcessoMercadoAzul1	186	START	1603116362407	1603116362407
USER	AcessoMercadoAzul1	187	START	1603116362908	1603116362908
USER	AcessoMercadoAzul1	188	START	1603116363407	1603116363407
USER	AcessoMercadoAzul1	189	START	1603116363907	1603116363907
USER	AcessoMercadoAzul1	190	START	1603116364407	1603116364407
REQUEST	36		request_1	1603116344406	1603116364541	OK	 
REQUEST	27		request_1	1603116344403	1603116364541	OK	 
REQUEST	9		request_20	1603116266963	1603116364543	OK	 
REQUEST	2		request_13	1603116271998	1603116364544	OK	 
REQUEST	41		request_1	1603116344407	1603116364545	OK	 
REQUEST	7		request_18	1603116261930	1603116364577	OK	 
REQUEST	28		request_1	1603116344411	1603116364577	OK	 
REQUEST	12		request_20	1603116266965	1603116364578	OK	 
REQUEST	5		request_12	1603116266964	1603116364579	OK	 
REQUEST	5		request_10	1603116271998	1603116364580	OK	 
REQUEST	7		request_12	1603116266964	1603116364590	OK	 
REQUEST	2		request_12	1603116266967	1603116364590	OK	 
REQUEST	7		request_13	1603116271997	1603116364590	OK	 
REQUEST	50		request_0	1603116280408	1603116364591	OK	 
REQUEST	5		request_13	1603116271997	1603116364593	OK	 
REQUEST	6		request_13	1603116271997	1603116364598	OK	 
REQUEST	35		request_1	1603116344411	1603116364599	OK	 
REQUEST	3		request_20	1603116266962	1603116364600	OK	 
REQUEST	23		request_1	1603116344403	1603116364614	OK	 
REQUEST	53		request_1	1603116344407	1603116364614	OK	 
REQUEST	47		request_1	1603116344403	1603116364614	OK	 
REQUEST	45		request_1	1603116308475	1603116364614	OK	 
REQUEST	55		request_1	1603116359524	1603116364615	OK	 
REQUEST	61		request_1	1603116324063	1603116364615	OK	 
REQUEST	40		request_1	1603116344411	1603116364615	OK	 
REQUEST	29		request_1	1603116344407	1603116364615	OK	 
REQUEST	13		request_13	1603116271996	1603116364615	OK	 
REQUEST	5		request_20	1603116266962	1603116364615	OK	 
REQUEST	56		request_1	1603116359531	1603116364616	OK	 
REQUEST	21		request_1	1603116359534	1603116364616	OK	 
REQUEST	13		request_12	1603116266968	1603116364616	OK	 
REQUEST	63		request_15	1603116329081	1603116364619	OK	 
REQUEST	48		request_1	1603116344404	1603116364619	OK	 
REQUEST	32		request_16	1603116293027	1603116364619	OK	 
REQUEST	24		request_15	1603116319006	1603116364620	OK	 
REQUEST	24		request_16	1603116293006	1603116364620	OK	 
REQUEST	49		request_0	1603116279909	1603116364622	OK	 
REQUEST	32		request_15	1603116319006	1603116364623	OK	 
REQUEST	64		request_0	1603116288908	1603116364623	OK	 
REQUEST	10		request_5	1603116272002	1603116364623	OK	 
REQUEST	46		request_1	1603116344403	1603116364626	OK	 
REQUEST	13		request_19	1603116266965	1603116364619	KO	j.i.IOException: Premature close
REQUEST	7		request_20	1603116266962	1603116364626	KO	j.i.IOException: Premature close
REQUEST	60		request_0	1603116286409	1603116364602	KO	j.n.c.ClosedChannelException
REQUEST	31		request_15	1603116319006	1603116364630	OK	 
REQUEST	7		request_19	1603116266960	1603116364630	KO	j.i.IOException: Premature close
REQUEST	11		request_13	1603116271996	1603116364619	KO	j.n.c.ClosedChannelException
REQUEST	7		request_10	1603116271999	1603116364630	KO	j.i.IOException: Premature close
REQUEST	7		request_11	1603116277033	1603116364631	KO	j.i.IOException: Premature close
