RUN	basic.AcessoMercadoAzul1	acessomercadoazul1	1602872028396	teste	3.0.2
USER	AcessoMercadoAzul1	1	START	1602872030894	1602872030894
USER	AcessoMercadoAzul1	2	START	1602872030931	1602872030931
USER	AcessoMercadoAzul1	3	START	1602872030934	1602872030934
USER	AcessoMercadoAzul1	4	START	1602872030935	1602872030935
USER	AcessoMercadoAzul1	5	START	1602872030937	1602872030937
USER	AcessoMercadoAzul1	6	START	1602872030943	1602872030943
USER	AcessoMercadoAzul1	7	START	1602872030947	1602872030947
USER	AcessoMercadoAzul1	8	START	1602872030948	1602872030948
USER	AcessoMercadoAzul1	9	START	1602872030951	1602872030951
USER	AcessoMercadoAzul1	10	START	1602872030956	1602872030956
USER	AcessoMercadoAzul1	11	START	1602872030960	1602872030960
USER	AcessoMercadoAzul1	12	START	1602872030966	1602872030966
USER	AcessoMercadoAzul1	13	START	1602872030968	1602872030968
USER	AcessoMercadoAzul1	14	START	1602872030971	1602872030971
USER	AcessoMercadoAzul1	15	START	1602872030975	1602872030975
USER	AcessoMercadoAzul1	16	START	1602872030980	1602872030980
USER	AcessoMercadoAzul1	17	START	1602872030981	1602872030981
USER	AcessoMercadoAzul1	18	START	1602872030982	1602872030982
USER	AcessoMercadoAzul1	19	START	1602872030982	1602872030982
USER	AcessoMercadoAzul1	20	START	1602872030984	1602872030984
USER	AcessoMercadoAzul1	21	START	1602872030985	1602872030985
USER	AcessoMercadoAzul1	22	START	1602872030985	1602872030985
USER	AcessoMercadoAzul1	23	START	1602872030986	1602872030986
USER	AcessoMercadoAzul1	24	START	1602872030987	1602872030987
USER	AcessoMercadoAzul1	25	START	1602872030988	1602872030988
USER	AcessoMercadoAzul1	26	START	1602872030989	1602872030989
USER	AcessoMercadoAzul1	27	START	1602872030991	1602872030991
USER	AcessoMercadoAzul1	28	START	1602872030992	1602872030992
USER	AcessoMercadoAzul1	29	START	1602872030993	1602872030993
USER	AcessoMercadoAzul1	30	START	1602872030994	1602872030994
USER	AcessoMercadoAzul1	31	START	1602872030995	1602872030995
USER	AcessoMercadoAzul1	32	START	1602872030996	1602872030996
USER	AcessoMercadoAzul1	33	START	1602872030997	1602872030997
USER	AcessoMercadoAzul1	34	START	1602872030997	1602872030997
USER	AcessoMercadoAzul1	35	START	1602872030998	1602872030998
USER	AcessoMercadoAzul1	36	START	1602872030999	1602872030999
USER	AcessoMercadoAzul1	37	START	1602872031000	1602872031000
USER	AcessoMercadoAzul1	38	START	1602872031001	1602872031001
USER	AcessoMercadoAzul1	39	START	1602872031001	1602872031001
USER	AcessoMercadoAzul1	40	START	1602872031002	1602872031002
USER	AcessoMercadoAzul1	41	START	1602872031003	1602872031003
USER	AcessoMercadoAzul1	42	START	1602872031004	1602872031004
USER	AcessoMercadoAzul1	43	START	1602872031005	1602872031005
USER	AcessoMercadoAzul1	44	START	1602872031006	1602872031006
USER	AcessoMercadoAzul1	45	START	1602872031007	1602872031007
USER	AcessoMercadoAzul1	46	START	1602872031008	1602872031008
USER	AcessoMercadoAzul1	47	START	1602872031009	1602872031009
USER	AcessoMercadoAzul1	48	START	1602872031010	1602872031010
USER	AcessoMercadoAzul1	49	START	1602872031011	1602872031011
USER	AcessoMercadoAzul1	50	START	1602872031012	1602872031012
USER	AcessoMercadoAzul1	51	START	1602872031012	1602872031012
USER	AcessoMercadoAzul1	52	START	1602872031013	1602872031013
USER	AcessoMercadoAzul1	53	START	1602872031014	1602872031014
USER	AcessoMercadoAzul1	54	START	1602872031014	1602872031014
USER	AcessoMercadoAzul1	55	START	1602872031016	1602872031016
USER	AcessoMercadoAzul1	56	START	1602872031016	1602872031016
USER	AcessoMercadoAzul1	57	START	1602872031017	1602872031017
USER	AcessoMercadoAzul1	58	START	1602872031018	1602872031018
USER	AcessoMercadoAzul1	59	START	1602872031018	1602872031018
USER	AcessoMercadoAzul1	60	START	1602872031020	1602872031020
